id,scientific_name,Clements_name,scientific_name_jetz,breeding_system,level,common_name,lat,long,nest_box,marker_type,year_of_study_start,year_of_study_end,breeding_start,breeding_end,epp_percent_broods,n_epp_broods,n_wpp_broods,n_broods_sampled,record_id,lon,climate_year,climate_month,location_id,tmp_cru_C_first_month,tmp_long_base_1961_1989_C_first_month,tmp_long_anom_1961_1989_C_first_month,tmp_short_base_5yr_C_first_month,tmp_short_anom_5yr_C_first_month,original_end_month,tmp_cru_C_full_season,tmp_long_base_1961_1989_C_full_season,tmp_long_anom_1961_1989_C_full_season,tmp_short_base_5yr_C_full_season,tmp_short_anom_5yr_C_full_season,n_months_full_season,pre_cru_mm_first_month,pre_long_base_1961_1989_mm_first_month,pre_long_anom_1961_1989_mm_first_month,pre_short_base_5yr_mm_first_month,pre_short_anom_5yr_mm_first_month,pre_cru_mm_full_season,pre_long_base_1961_1989_mm_full_season,pre_long_anom_1961_1989_mm_full_season,pre_short_base_5yr_mm_full_season,pre_short_anom_5yr_mm_full_season,n_months_pre_full_season,dtr_cru_C_first_month,dtr_cru_C_full_season,breeding_start_month_num,breeding_end_month_num,breeding_season_length_months,ndvi_can_first_month,ndvi_can_full_season,ndvi_start_month,ndvi_end_month,ndvi_year,ndvi_lat,ndvi_lon,ndvi_first_month_median_30km,ndvi_full_season_median_30km,ndvi_merge_status,ndvi_coord_match_round4,lat_round,long_round,abs_latitude,population_id,distance_to_coast_km
560Botero2020,Aphrastura_spinicauda,Aphrastura_spinicauda,Aphrastura_spinicauda,monogamy,yearly,thorn-tailed_rayadito,-55.0667,-67.6667,yes,microsatellite,2014,2015,October,January,18.8,6,26,32,553,-67.6667,2014,10,212,5.300000191,5.058620782,0.241379409,5.300000191,0,1,6.550000072,7.041379435,-0.491379364,7.030000091,-0.480000019,4,41.20000076,41.54482799,-0.344827224,20.64000092,20.55999985,174.2000046,193.6206926,-19.42068807,152.3000029,21.90000172,4,8.300000191,7.525000215,10,1,4,1,1,10,1,2014,-55.0667,-67.6667,0.516448484,0.540965808,both,TRUE,-55.07,-67.67,55.0667,Aphrastura_spinicauda_-55.07_-67.67,13.04660811
560Botero2020,Aphrastura_spinicauda,Aphrastura_spinicauda,Aphrastura_spinicauda,monogamy,yearly,thorn-tailed_rayadito,-55.0667,-67.6667,yes,microsatellite,2015,2016,October,January,20,4,16,20,554,-67.6667,2015,10,212,4.900000095,5.058620782,-0.158620686,5.520000172,-0.620000076,1,6.750000119,7.041379435,-0.291379316,7.075000095,-0.324999976,4,29,41.54482799,-12.54482799,21.86000061,7.13999939,136.1999989,193.6206926,-57.42069379,161.6800032,-25.48000431,4,8,7.675000072,10,1,4,1,1,10,1,2015,-55.0667,-67.6667,0.386987677,0.479455145,both,TRUE,-55.07,-67.67,55.0667,Aphrastura_spinicauda_-55.07_-67.67,13.04660811
550Plaza2024,Ficedula_hypoleuca,Ficedula_hypoleuca,Ficedula_hypoleuca,monogamy,yearly,pied_flycatcher,40,-3,yes,microsatellite,2016,2016,April,July,50,14,14,28,555,-3,2016,4,213,11.10000038,10.71379329,0.386207087,12.40000038,-1.3,7,18.42500043,17.14741411,1.27758632,18.63500037,-0.209999943,4,82.40000153,53.27586315,29.12413837,48.66000099,33.74000053,153.4000044,161.9275892,-8.527584809,112.380002,41.02000241,4,11.5,14.20000005,4,7,4,1,1,4,7,2016,40,-3,0.377586043,0.299585972,both,TRUE,40,-3,40,Ficedula_hypoleuca_40_-3,234.6296332
550Plaza2024,Ficedula_hypoleuca,Ficedula_hypoleuca,Ficedula_hypoleuca,monogamy,yearly,pied_flycatcher,40,-3,yes,microsatellite,2017,2017,April,July,33,9,18,27,556,-3,2017,4,213,13.19999981,10.71379329,2.486206515,11.74000034,1.459999466,7,19.77500033,17.14741411,2.627586225,18.49000039,1.284999943,4,19.30000114,53.27586315,-33.97586201,53.00000114,-33.7,111.6000042,161.9275892,-50.327585,109.5800023,2.020001936,4,14,15.32500005,4,7,4,1,1,4,7,2017,40,-3,0.387932707,0.243053846,both,TRUE,40,-3,40,Ficedula_hypoleuca_40_-3,234.6296332
550Plaza2024,Ficedula_hypoleuca,Ficedula_hypoleuca,Ficedula_hypoleuca,monogamy,yearly,pied_flycatcher,40,-3,yes,microsatellite,2015,2015,April,July,38,24,39,63,557,-3,2015,4,213,12.80000019,10.71379329,2.086206897,12.36000042,0.439999771,7,19.62500024,17.14741411,2.47758613,18.38500042,1.239999819,4,35,53.27586315,-18.27586315,53.82000084,-18.82000084,96.60000062,161.9275892,-65.32758858,130.1400016,-33.54000096,4,12.69999981,15.14999986,4,7,4,1,1,4,7,2015,40,-3,0.378981056,0.313654554,both,TRUE,40,-3,40,Ficedula_hypoleuca_40_-3,234.6296332
550Plaza2024,Ficedula_hypoleuca,Ficedula_hypoleuca,Ficedula_hypoleuca,monogamy,yearly,pied_flycatcher,40,-3,yes,microsatellite,2016,2016,April,July,24,10,31,41,558,-3,2016,4,213,11.10000038,10.71379329,0.386207087,12.40000038,-1.3,7,18.42500043,17.14741411,1.27758632,18.63500037,-0.209999943,4,82.40000153,53.27586315,29.12413837,48.66000099,33.74000053,153.4000044,161.9275892,-8.527584809,112.380002,41.02000241,4,11.5,14.20000005,4,7,4,1,1,4,7,2016,40,-3,0.377586043,0.299585972,both,TRUE,40,-3,40,Ficedula_hypoleuca_40_-3,234.6296332
550Plaza2024,Ficedula_hypoleuca,Ficedula_hypoleuca,Ficedula_hypoleuca,monogamy,yearly,pied_flycatcher,40,-3,yes,microsatellite,2017,2017,April,July,33,10,20,30,559,-3,2017,4,213,13.19999981,10.71379329,2.486206515,11.74000034,1.459999466,7,19.77500033,17.14741411,2.627586225,18.49000039,1.284999943,4,19.30000114,53.27586315,-33.97586201,53.00000114,-33.7,111.6000042,161.9275892,-50.327585,109.5800023,2.020001936,4,14,15.32500005,4,7,4,1,1,4,7,2017,40,-3,0.387932707,0.243053846,both,TRUE,40,-3,40,Ficedula_hypoleuca_40_-3,234.6296332
559Krietsch2022,Phalaropus_fulicarius,Phalaropus_fulicarius,Phalaropus_fulicarius,polyandry,yearly,red_phalarope,71.3167,-156.65,no,microsatellite,2003,2003,May,July,0,0,13,13,560,-156.65,2003,5,214,-5.5,-6.834482867,1.334482867,-6.779999971,1.279999971,7,0.900000095,-0.319540218,1.219540313,0.246666718,0.653333378,3,6.099999905,4.131034491,1.968965413,4.280000067,1.819999838,36.10000038,37.04827646,-0.948276076,40.60000048,-4.500000095,3,4.200000286,5.26666673,5,7,3,1,1,5,7,2003,71.3167,-156.65,NA,0.289119668,both,TRUE,71.32,-156.65,71.3167,Phalaropus_fulicarius_71.32_-156.65,3.341902677
559Krietsch2022,Phalaropus_fulicarius,Phalaropus_fulicarius,Phalaropus_fulicarius,polyandry,yearly,red_phalarope,71.3167,-156.65,no,microsatellite,2004,2004,May,July,10,1,9,10,561,-156.65,2004,5,214,-4.200000286,-6.834482867,2.634482581,-7.05999999,2.859999704,7,2.466666698,-0.319540218,2.786206916,-0.006666613,2.473333311,3,6.099999905,4.131034491,1.968965413,4.480000067,1.619999838,74.50000143,37.04827646,37.45172497,44.62000055,29.88000088,3,4.700000286,5.800000191,5,7,3,1,1,5,7,2004,71.3167,-156.65,0.361617302,0.342718825,both,TRUE,71.32,-156.65,71.3167,Phalaropus_fulicarius_71.32_-156.65,3.341902677
559Krietsch2022,Phalaropus_fulicarius,Phalaropus_fulicarius,Phalaropus_fulicarius,polyandry,yearly,red_phalarope,71.3167,-156.65,no,microsatellite,2005,2005,May,July,18.8,3,13,16,562,-156.65,2005,5,214,-4.400000095,-6.834482867,2.434482772,-6.680000067,2.279999971,7,0.800000111,-0.319540218,1.119540329,0.446666718,0.353333394,3,9.199999809,4.131034491,5.068965318,5.500000048,3.699999762,36.30000019,37.04827646,-0.748276267,53.48000069,-17.1800005,3,3.799999952,4.533333381,5,7,3,1,1,5,7,2005,71.3167,-156.65,NA,0.328443071,both,TRUE,71.32,-156.65,71.3167,Phalaropus_fulicarius_71.32_-156.65,3.341902677
559Krietsch2022,Phalaropus_fulicarius,Phalaropus_fulicarius,Phalaropus_fulicarius,polyandry,yearly,red_phalarope,71.3167,-156.65,no,microsatellite,2006,2006,May,July,14.3,2,12,14,563,-156.65,2006,5,214,-4.5,-6.834482867,2.334482867,-5.660000086,1.160000086,7,0.866666635,-0.319540218,1.186206852,0.76666673,0.099999905,3,0,4.131034491,-4.131034491,5.719999933,-5.719999933,39.90000057,37.04827646,2.851724115,43.60000019,-3.699999619,3,4.400000095,5.53333346,5,7,3,1,1,5,7,2006,71.3167,-156.65,NA,0.360636038,both,TRUE,71.32,-156.65,71.3167,Phalaropus_fulicarius_71.32_-156.65,3.341902677
559Krietsch2022,Phalaropus_fulicarius,Phalaropus_fulicarius,Phalaropus_fulicarius,polyandry,yearly,red_phalarope,71.3167,-156.65,no,microsatellite,2014,2014,May,July,20,4,16,20,564,-156.65,2014,5,214,-4.400000095,-6.834482867,2.434482772,-5.580000114,1.180000019,7,0.200000008,-0.319540218,0.519540225,0.853333378,-0.65333337,3,4.099999905,4.131034491,-0.031034587,10.15999985,-6.059999943,39.70000029,37.04827646,2.651723829,51.28000083,-11.58000054,3,4.599999905,4.766666571,5,7,3,1,1,5,7,2014,71.3167,-156.65,NA,0.269540472,both,TRUE,71.32,-156.65,71.3167,Phalaropus_fulicarius_71.32_-156.65,3.341902677
559Krietsch2022,Phalaropus_fulicarius,Phalaropus_fulicarius,Phalaropus_fulicarius,polyandry,yearly,red_phalarope,71.3167,-156.65,no,microsatellite,2017,2017,May,July,6.4,3,44,47,565,-156.65,2017,5,214,-4.300000191,-6.834482867,2.534482676,-4.400000095,0.099999905,7,2.000000079,-0.319540218,2.319540297,1.346666678,0.653333402,3,4.099999905,4.131034491,-0.031034587,9.560000134,-5.460000229,55.60000229,37.04827646,18.55172583,48.24000096,7.360001326,3,4.300000191,5.766666889,5,7,3,1,1,5,7,2017,71.3167,-156.65,NA,0.326084942,both,TRUE,71.32,-156.65,71.3167,Phalaropus_fulicarius_71.32_-156.65,3.341902677
559Krietsch2022,Phalaropus_fulicarius,Phalaropus_fulicarius,Phalaropus_fulicarius,polyandry,yearly,red_phalarope,71.3167,-156.65,no,microsatellite,2018,2018,May,July,7.8,6,71,77,566,-156.65,2018,5,214,-5.5,-6.834482867,1.334482867,-3.980000114,-1.519999886,7,1.166666746,-0.319540218,1.486206964,1.586666671,-0.419999925,3,5.099999905,4.131034491,0.968965413,7.740000153,-2.640000248,64.10000181,37.04827646,27.05172535,53.30000134,10.80000048,3,4.5,5.366666635,5,7,3,1,1,5,7,2018,71.3167,-156.65,NA,0.28953926,both,TRUE,71.32,-156.65,71.3167,Phalaropus_fulicarius_71.32_-156.65,3.341902677
559Krietsch2022,Phalaropus_fulicarius,Phalaropus_fulicarius,Phalaropus_fulicarius,polyandry,yearly,red_phalarope,71.3167,-156.65,no,microsatellite,2019,2019,May,July,13.1,18,119,137,567,-156.65,2019,5,214,-2.299999952,-6.834482867,4.534482915,-3.680000114,1.380000162,7,2.500000079,-0.319540218,2.819540297,1.693333348,0.806666732,3,11.19999981,4.131034491,7.068965318,6.520000172,4.679999638,97.69999981,37.04827646,60.65172335,50.24000158,47.45999823,3,4.200000286,5.53333346,5,7,3,1,1,5,7,2019,71.3167,-156.65,NA,0.306340168,both,TRUE,71.32,-156.65,71.3167,Phalaropus_fulicarius_71.32_-156.65,3.341902677
542Sakao2019,Calonectris_leucomelas,Calonectris_leucomelas,Calonectris_leucomelas,monogamy,yearly,streaked_shearwater,39.4,141.99,no,microsatellite,2014,2014,April,November,10.2,5,44,49,568,141.99,2014,4,215,7.599999905,7.000000132,0.599999773,6.940000057,0.659999847,11,14.82500035,13.75603472,1.068965629,14.93000021,-0.104999864,8,53.10000229,123.6206924,-70.52069013,155.7200012,-102.6199989,1176.600018,1165.32416,11.27585786,1287.220013,-110.6199959,8,11.5,9.175000131,4,11,8,1,1,4,11,2014,39.4,141.99,0.312677501,0.357677658,both,TRUE,39.4,141.99,39.4,Calonectris_leucomelas_39.4_141.99,1.861404955
542Sakao2019,Calonectris_leucomelas,Calonectris_leucomelas,Calonectris_leucomelas,monogamy,yearly,streaked_shearwater,39.4,141.99,no,microsatellite,2015,2015,April,November,17.4,4,19,23,569,141.99,2015,4,215,8.300000191,7.000000132,1.300000059,6.860000038,1.440000153,11,14.91250026,13.75603472,1.156465546,14.98750027,-0.075000012,8,157.9000092,123.6206924,34.27931674,130.3000023,27.60000687,1093.800026,1165.32416,-71.52413375,1271.240017,-177.439991,8,10.40000057,8.912500143,4,11,8,1,1,4,11,2015,39.4,141.99,0.387617013,0.419415018,both,TRUE,39.4,141.99,39.4,Calonectris_leucomelas_39.4_141.99,1.861404955
542Sakao2019,Calonectris_leucomelas,Calonectris_leucomelas,Calonectris_leucomelas,monogamy,yearly,streaked_shearwater,39.4,141.99,no,microsatellite,2016,2016,April,November,19.5,8,33,41,570,141.99,2016,4,215,8.699999809,7.000000132,1.699999678,7.360000038,1.339999771,11,15.11250025,13.75603472,1.356465534,14.95250026,0.15999999,8,175.1000061,123.6206924,51.47931369,128.3600029,46.7400032,1237.200031,1165.32416,71.87587159,1231.560018,5.640013123,8,9.800000191,8.625000179,4,11,8,1,1,4,11,2016,39.4,141.99,0.337978581,0.440099607,both,TRUE,39.4,141.99,39.4,Calonectris_leucomelas_39.4_141.99,1.861404955
570Benitez2019,Sicalis_flaveola_pelzelni,Sicalis_flaveola,Sicalis_flaveola,monogamy,yearly,saffron_finch,-35.5667,-58.0167,yes,microsatellite,2013,2014,October,March,33.3,6,12,18,571,-58.0167,2013,10,216,16.39999962,15.26206911,1.137930508,15.60000019,0.799999428,3,20.39999994,19.76034517,0.639654762,20.54000025,-0.140000312,6,48.79999924,93.69655379,-44.89655455,92.69999924,-43.9,418.0000076,551.4620795,-133.4620718,559.3600056,-141.3599979,6,11.60000038,12.55000019,10,3,6,1,1,10,3,2013,-35.5667,-58.0167,0.612676954,0.608752624,both,TRUE,-35.57,-58.02,35.5667,Sicalis_flaveola_pelzelni_-35.57_-58.02,62.28038773
570Benitez2019,Sicalis_flaveola_pelzelni,Sicalis_flaveola,Sicalis_flaveola,monogamy,yearly,saffron_finch,-35.5667,-58.0167,yes,microsatellite,2014,2015,October,March,80,16,4,20,572,-58.0167,2014,10,216,18.20000076,15.26206911,2.937931653,15.68000011,2.520000648,3,20.40000057,19.76034517,0.639655398,20.47000024,-0.069999663,6,126.2000046,93.69655379,32.50345079,91.23999863,34.96000595,845.9000168,551.4620795,294.4379373,551.5400063,294.3600105,6,10.60000038,11.68333371,10,3,6,1,1,10,3,2014,-35.5667,-58.0167,0.633955525,0.618762041,both,TRUE,-35.57,-58.02,35.5667,Sicalis_flaveola_pelzelni_-35.57_-58.02,62.28038773
570Benitez2019,Sicalis_flaveola_pelzelni,Sicalis_flaveola,Sicalis_flaveola,monogamy,yearly,saffron_finch,-35.5667,-58.0167,yes,microsatellite,2015,2016,October,March,37.5,6,10,16,573,-58.0167,2015,10,216,13.80000019,15.26206911,-1.462068919,16.18000031,-2.380000114,3,20.00000048,19.76034517,0.239655303,20.46000036,-0.459999879,6,79.09999847,93.69655379,-14.59655532,92.05999985,-12.96000137,444.7000084,551.4620795,-106.7620711,605.9800087,-161.2800003,6,9.5,11.33333349,10,3,6,1,1,10,3,2015,-35.5667,-58.0167,0.589484422,0.600761402,both,TRUE,-35.57,-58.02,35.5667,Sicalis_flaveola_pelzelni_-35.57_-58.02,62.28038773
577Corregidor2022,Petronia_petronia,Petronia_petronia,Petronia_petronia,monogamy,yearly,rock_sparrow,40.9,-4.0167,yes,microsatellite,2001,2001,NA,NA,58.3,15,11,26,574,-4.0167,2001,NA,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,left_only,NA,40.9,-4.02,40.9,Petronia_petronia_40.9_-4.02,280.6899844
577Corregidor2022,Petronia_petronia,Petronia_petronia,Petronia_petronia,monogamy,yearly,rock_sparrow,40.9,-4.0167,yes,microsatellite,2016,2016,NA,NA,11.8,2,15,17,575,-4.0167,2016,NA,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,left_only,NA,40.9,-4.02,40.9,Petronia_petronia_40.9_-4.02,280.6899844
577Corregidor2022,Petronia_petronia,Petronia_petronia,Petronia_petronia,monogamy,yearly,rock_sparrow,40.9,-4.0167,yes,microsatellite,2017,2017,NA,NA,26.7,4,11,15,576,-4.0167,2017,NA,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,left_only,NA,40.9,-4.02,40.9,Petronia_petronia_40.9_-4.02,280.6899844
577Corregidor2022,Petronia_petronia,Petronia_petronia,Petronia_petronia,monogamy,yearly,rock_sparrow,40.9,-4.0167,yes,microsatellite,2018,2018,NA,NA,15.8,3,16,19,577,-4.0167,2018,NA,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,left_only,NA,40.9,-4.02,40.9,Petronia_petronia_40.9_-4.02,280.6899844
596Cepková2022,Alcedo_atthis,Alcedo_atthis,Alcedo_atthis,monogamy,yearly,common_kingfisher,47.9919,17.3367,no,microsatellite,2016,2016,March,September,6.1,2,31,33,578,17.3367,2016,3,217,6.800000191,5.482758742,1.317241449,7.480000162,-0.679999971,9,16.95714297,15.14137964,1.815763325,16.91142892,0.045714045,7,27.80000114,31.96206954,-4.1620684,25.14000015,2.660000992,440.8000164,362.9758673,77.82414907,366.6800056,74.12001076,7,8.600000381,11.22857176,3,9,7,1,1,3,9,2016,47.9919,17.3367,0.348009137,0.50425658,both,TRUE,47.99,17.34,47.9919,Alcedo_atthis_47.99_17.34,367.3499539
596Cepková2022,Alcedo_atthis,Alcedo_atthis,Alcedo_atthis,monogamy,yearly,common_kingfisher,47.9919,17.3367,no,microsatellite,2017,2017,March,September,4.2,1,23,24,579,17.3367,2017,3,217,9.800000191,5.482758742,4.317241449,7.360000181,2.44000001,9,17.21428599,15.14137964,2.072906345,16.87428602,0.339999969,7,32.90000153,31.96206954,0.937931982,25.10000038,7.800001144,418.3000107,362.9758673,55.32414334,392.2000069,26.10000381,7,10.5,11.54285731,3,9,7,1,1,3,9,2017,47.9919,17.3367,0.31370159,0.44273158,both,TRUE,47.99,17.34,47.9919,Alcedo_atthis_47.99_17.34,367.3499539
596Cepková2022,Alcedo_atthis,Alcedo_atthis,Alcedo_atthis,monogamy,yearly,common_kingfisher,47.9919,17.3367,no,microsatellite,2018,2018,March,September,0,0,30,30,580,17.3367,2018,3,217,4.200000286,5.482758742,-1.282758456,7.500000143,-3.299999857,9,18.00000034,15.14137964,2.858620699,16.8371431,1.16285724,7,46.20000076,31.96206954,14.23793122,29.94000072,16.26000004,412.9000111,362.9758673,49.92414373,412.3800089,0.520002174,7,9.199999809,12.27142879,3,9,7,1,1,3,9,2018,47.9919,17.3367,0.343714168,0.459082798,both,TRUE,47.99,17.34,47.9919,Alcedo_atthis_47.99_17.34,367.3499539
594Arrieta2022,Cistothorus_platensis,Cistothorus_stellaris,Cistothorus_platensis,monogamy,yearly,grass_wren,-32.6333,-69.3667,no,SNPs,2015,2016,October,February,28,7,18,25,581,-69.3667,2015,10,218,5.200000286,8.113793258,-2.913792972,8.880000114,-3.679999828,2,11.72000017,12.45931052,-0.739310344,13.23200024,-1.512000065,5,54.79999924,16.50000037,38.29999886,15.03999981,39.75999943,135.900003,119.2620714,16.63793156,129.2800008,6.620002183,5,9.699999809,10.96000023,10,2,5,1,1,10,2,2015,-32.6333,-69.3667,0.12602169,0.157908963,both,TRUE,-32.63,-69.37,32.6333,Cistothorus_platensis_-32.63_-69.37,194.5963286
594Arrieta2022,Cistothorus_platensis,Cistothorus_stellaris,Cistothorus_platensis,monogamy,yearly,grass_wren,-32.6333,-69.3667,no,SNPs,2016,2017,October,February,57.1,12,9,21,582,-69.3667,2016,10,218,7.200000286,8.113793258,-0.913792972,8.360000134,-1.159999847,2,12.74000006,12.45931052,0.280689542,13.00000021,-0.260000153,5,27.70000076,16.50000037,11.20000039,23.9599997,3.740001068,228.2000017,119.2620714,108.9379303,136.0400018,92.15999995,5,11,11.64000015,10,2,5,1,1,10,2,2016,-32.6333,-69.3667,0.145582874,0.152202105,both,TRUE,-32.63,-69.37,32.6333,Cistothorus_platensis_-32.63_-69.37,194.5963286
594Arrieta2022,Cistothorus_platensis,Cistothorus_stellaris,Cistothorus_platensis,monogamy,yearly,grass_wren,-32.6333,-69.3667,no,SNPs,2017,2018,October,February,51.8,14,13,27,583,-69.3667,2017,10,218,7.800000191,8.113793258,-0.313793067,8.240000153,-0.439999962,2,13.26000042,12.45931052,0.800689904,12.98000015,0.280000267,5,23.10000038,16.50000037,6.600000007,25.79999985,-2.699999467,82.50000191,119.2620714,-36.76206949,140.5200017,-58.01999978,5,13.10000038,12.64000015,10,2,5,1,1,10,2,2017,-32.6333,-69.3667,0.155273759,0.153792785,both,TRUE,-32.63,-69.37,32.6333,Cistothorus_platensis_-32.63_-69.37,194.5963286
586Green2018,Aegithalos_caudatus,Aegithalos_caudatus,Aegithalos_caudatus,monogamy,yearly,long-tailed_tit,52.3833,-1.5667,no,microsatellite,1995,1995,April,May,0,0,7,7,584,-1.5667,1995,4,219,8.800000191,7.779310506,1.020689685,8.380000114,0.420000076,5,10.25,9.355172593,0.894827407,10.13000011,0.119999886,2,18.70000076,49.12413859,-30.42413782,55.40000076,-36.7,65.80000305,105.5965534,-39.79655034,101.8800014,-36.0799984,2,9.400000572,10.10000038,4,5,2,1,1,4,5,1995,52.3833,-1.5667,0.563508044,0.570494237,both,TRUE,52.38,-1.57,52.3833,Aegithalos_caudatus_52.38_-1.57,92.80584657
586Green2018,Aegithalos_caudatus,Aegithalos_caudatus,Aegithalos_caudatus,monogamy,yearly,long-tailed_tit,52.3833,-1.5667,no,microsatellite,1996,1996,April,May,NA,NA,NA,9,585,-1.5667,1996,4,219,8.400000572,7.779310506,0.620690066,8.540000153,-0.13999958,5,8.850000381,9.355172593,-0.505172212,10.1000001,-1.249999714,2,48,49.12413859,-1.124138585,52.22000046,-4.220000458,82.5,105.5965534,-23.09655339,105.4400015,-22.94000149,2,9.199999809,9.300000191,4,5,2,1,1,4,5,1996,52.3833,-1.5667,0.518414813,0.563957526,both,TRUE,52.38,-1.57,52.3833,Aegithalos_caudatus_52.38_-1.57,92.80584657
586Green2018,Aegithalos_caudatus,Aegithalos_caudatus,Aegithalos_caudatus,monogamy,yearly,long-tailed_tit,52.3833,-1.5667,no,microsatellite,1997,1997,April,May,0,0,6,6,586,-1.5667,1997,4,219,8.800000191,7.779310506,1.020689685,8.620000267,0.179999924,5,10.20000029,9.355172593,0.844827693,10.00000019,0.200000095,2,27.39999962,49.12413859,-21.72413897,48.60000076,-21.20000114,94.39999962,105.5965534,-11.19655377,106.5400017,-12.14000206,2,10.19999981,10.44999981,4,5,2,1,1,4,5,1997,52.3833,-1.5667,0.616827664,0.654662461,both,TRUE,52.38,-1.57,52.3833,Aegithalos_caudatus_52.38_-1.57,92.80584657
586Green2018,Aegithalos_caudatus,Aegithalos_caudatus,Aegithalos_caudatus,monogamy,yearly,long-tailed_tit,52.3833,-1.5667,no,microsatellite,1998,1998,April,May,0,0,10,10,587,-1.5667,1998,4,219,8.100000381,7.779310506,0.320689876,8.680000305,-0.579999924,5,10.6500001,9.355172593,1.294827502,9.840000248,0.809999847,2,115.8000031,49.12413859,66.67586447,42.24000053,73.56000252,134.7000027,105.5965534,29.10344928,98.26000175,36.44000092,2,7.5,8.650000095,4,5,2,1,1,4,5,1998,52.3833,-1.5667,0.580357287,0.663173662,both,TRUE,52.38,-1.57,52.3833,Aegithalos_caudatus_52.38_-1.57,92.80584657
586Green2018,Aegithalos_caudatus,Aegithalos_caudatus,Aegithalos_caudatus,monogamy,yearly,long-tailed_tit,52.3833,-1.5667,no,microsatellite,1999,1999,April,May,26.7,4,11,15,588,-1.5667,1999,4,219,9.400000572,7.779310506,1.620690066,8.420000267,0.980000305,5,11.10000038,9.355172593,1.744827788,9.870000172,1.23000021,2,74.80000305,49.12413859,25.67586447,51.72000084,23.08000221,143.0000076,105.5965534,37.40345424,97.14000168,45.86000595,2,8.699999809,8.900000095,4,5,2,1,1,4,5,1999,52.3833,-1.5667,0.592807755,0.596162442,both,TRUE,52.38,-1.57,52.3833,Aegithalos_caudatus_52.38_-1.57,92.80584657
586Green2018,Aegithalos_caudatus,Aegithalos_caudatus,Aegithalos_caudatus,monogamy,yearly,long-tailed_tit,52.3833,-1.5667,no,microsatellite,2000,2000,April,May,47.6,10,11,21,589,-1.5667,2000,4,219,8.300000191,7.779310506,0.520689685,8.700000381,-0.400000191,5,10.45000029,9.355172593,1.094827693,10.21000023,0.240000057,2,117.2000046,49.12413859,68.07586599,56.9400013,60.26000328,195.2000046,105.5965534,89.60345119,104.0800026,91.12000198,2,8.199999809,8.849999905,4,5,2,1,1,4,5,2000,52.3833,-1.5667,0.569885188,0.581353997,both,TRUE,52.38,-1.57,52.3833,Aegithalos_caudatus_52.38_-1.57,92.80584657
586Green2018,Aegithalos_caudatus,Aegithalos_caudatus,Aegithalos_caudatus,monogamy,yearly,long-tailed_tit,52.3833,-1.5667,no,microsatellite,2001,2001,April,May,11.1,1,8,9,590,-1.5667,2001,4,219,7.700000286,7.779310506,-0.07931022,8.600000381,-0.900000095,5,10.15000033,9.355172593,0.794827741,10.25000029,-0.099999952,2,80.90000153,49.12413859,31.77586294,76.64000206,4.259999466,127.0000038,105.5965534,21.40345042,129.9600029,-2.959999084,2,8.100000381,9.300000191,4,5,2,1,1,4,5,2001,52.3833,-1.5667,0.5014,0.635349435,both,TRUE,52.38,-1.57,52.3833,Aegithalos_caudatus_52.38_-1.57,92.80584657
586Green2018,Aegithalos_caudatus,Aegithalos_caudatus,Aegithalos_caudatus,monogamy,yearly,long-tailed_tit,52.3833,-1.5667,no,microsatellite,2002,2002,April,May,16.7,2,10,12,591,-1.5667,2002,4,219,9.100000381,7.779310506,1.320689876,8.460000324,0.640000057,5,10.55000019,9.355172593,1.194827598,10.51000028,0.039999914,2,39.60000229,49.12413859,-9.524136297,83.22000237,-43.62000008,121.2000008,105.5965534,15.60344737,138.8600037,-17.6600029,2,10.10000038,9.300000191,4,5,2,1,1,4,5,2002,52.3833,-1.5667,0.615972387,0.640749252,both,TRUE,52.38,-1.57,52.3833,Aegithalos_caudatus_52.38_-1.57,92.80584657
586Green2018,Aegithalos_caudatus,Aegithalos_caudatus,Aegithalos_caudatus,monogamy,yearly,long-tailed_tit,52.3833,-1.5667,no,microsatellite,2003,2003,April,May,33.3,5,10,15,592,-1.5667,2003,4,219,9.600000381,7.779310506,1.820689876,8.520000362,1.080000019,5,10.75000048,9.355172593,1.394827884,10.58000026,0.170000219,2,31.89999962,49.12413859,-17.22413897,85.6600029,-53.76000328,88.69999886,105.5965534,-16.89655454,144.2200039,-55.52000504,2,10.30000019,9.700000286,4,5,2,1,1,4,5,2003,52.3833,-1.5667,0.560313333,0.59774135,both,TRUE,52.38,-1.57,52.3833,Aegithalos_caudatus_52.38_-1.57,92.80584657
