system:index,epp_row_id,first_month,latitude,longitude,pre_max_mm_day_first_month,pre_mean_mm_day_first_month,pre_sd_mm_day_first_month,pre_sum_mm_first_month,pre_wet_days_gt1mm_first_month,tmp_mean_C_first_month,tmp_range_C_first_month,tmp_sd_C_first_month,weather_dataset,weather_end_date,weather_start_date,year,.geo
00000000000000000242,639,4,59.9833,10.6,17.421147529148584,3.78380901087129,4.4621040116093615,113.5142703261387,16,3.7197541342841474,13.377354303995787,3.143159718790985,ECMWF/ERA5_LAND/DAILY_AGGR,1989-04-30,1989-04-01,1989,"{""type"":""Point"",""coordinates"":[10.600000000000001,59.98330000000001]}"
00000000000000000244,641,4,42.4686,-76.4492,11.866524815502544,2.019923488772809,3.019974298451024,60.59770466318426,14,8.351903173658606,21.157201131184877,5.433233924108988,ECMWF/ERA5_LAND/DAILY_AGGR,2009-04-30,2009-04-01,2009,"{""type"":""Point"",""coordinates"":[-76.4492,42.4686]}"
00000000000000000246,643,4,56.35,84.9333,12.220844626426697,1.24400592568783,2.516974936470158,37.3201777706349,7,1.01935174730091,22.20378875732422,5.36090161754157,ECMWF/ERA5_LAND/DAILY_AGGR,2005-04-30,2005-04-01,2005,"{""type"":""Point"",""coordinates"":[84.9333,56.35]}"
0000000000000000024a,647,4,40.9,-4.0167,21.14306688298484,2.6382682031350413,4.346829813450716,79.14804609405124,15,7.327255694071469,15.390576044718443,4.1513829193035345,ECMWF/ERA5_LAND/DAILY_AGGR,2013-04-30,2013-04-01,2013,"{""type"":""Point"",""coordinates"":[-4.0167,40.9]}"
00000000000000000003,7,5,48.62,-99.08,11.949050426380836,1.525812211523298,2.852294353567584,47.30017855722224,9,9.124393307265436,16.8868192036947,3.895461698360262,ECMWF/ERA5_LAND/DAILY_AGGR,1997-05-31,1997-05-01,1997,"{""type"":""Point"",""coordinates"":[-99.08,48.62]}"
00000000000000000005,9,5,64.33,-164.93,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1996-05-31,1996-05-01,1996,"{""type"":""Point"",""coordinates"":[-164.93,64.33]}"
0000000000000000000d,17,5,51.73,18.63,10.148197412490845,1.0216517549648396,2.087712662682042,31.671204403910025,6,15.814280282297462,14.019306818644225,4.234010702320467,ECMWF/ERA5_LAND/DAILY_AGGR,2012-05-31,2012-05-01,2012,"{""type"":""Point"",""coordinates"":[18.630000000000003,51.73]}"
00000000000000000010,21,5,58.67,-94.42,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1994-05-31,1994-05-01,1994,"{""type"":""Point"",""coordinates"":[-94.42000000000002,58.67]}"
00000000000000000015,26,5,38.0,24.98,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1991-05-31,1991-05-01,1991,"{""type"":""Point"",""coordinates"":[24.979999999999997,38.0]}"
00000000000000000018,29,5,57.17,18.33,10.616517066864617,1.5264280920277429,3.259162172199761,47.31927085286003,7,8.820831081431423,9.073421478271484,1.9886775790490796,ECMWF/ERA5_LAND/DAILY_AGGR,1994-05-31,1994-05-01,1994,"{""type"":""Point"",""coordinates"":[18.33,57.17]}"
00000000000000000019,30,5,40.8,-4.02,10.348707437515259,2.143502353756241,2.9245253350774525,66.44857296644346,13,10.177155102965674,16.40714708964032,4.668788701321491,ECMWF/ERA5_LAND/DAILY_AGGR,2010-05-31,2010-05-01,2010,"{""type"":""Point"",""coordinates"":[-4.02,40.8]}"
0000000000000000001a,31,5,59.98,10.63,17.838051915134656,1.6228323229238495,4.046128822533686,50.307802010639335,8,9.996135822419221,11.04998779296875,2.7857444703751897,ECMWF/ERA5_LAND/DAILY_AGGR,1989-05-31,1989-05-01,1989,"{""type"":""Point"",""coordinates"":[10.629999999999999,59.98]}"
0000000000000000001b,32,5,52.53,7.35,23.468197482429787,2.6500158723772604,4.649284395225037,82.15049204369507,15,14.646638406733054,11.618877410888672,3.194384084432419,ECMWF/ERA5_LAND/DAILY_AGGR,1993-05-31,1993-05-01,1993,"{""type"":""Point"",""coordinates"":[7.3500000000000005,52.53]}"
0000000000000000001c,33,5,59.97,10.78,25.01775622357627,1.533039336656942,5.052424256196205,47.5242194363652,3,12.460754751390054,15.998139699300111,5.133301297752193,ECMWF/ERA5_LAND/DAILY_AGGR,1992-05-31,1992-05-01,1992,"{""type"":""Point"",""coordinates"":[10.780000000000001,59.97]}"
0000000000000000001d,34,5,59.83,17.67,11.606171727180481,1.9724412702781444,3.1250509060236644,61.145679378622475,13,8.245690507786264,11.618113199869754,2.316263495099759,ECMWF/ERA5_LAND/DAILY_AGGR,1987-05-31,1987-05-01,1987,"{""type"":""Point"",""coordinates"":[17.67,59.82999999999999]}"
0000000000000000001e,35,5,40.8,-4.02,15.807393193142616,2.1444242407218024,4.274366831800112,66.47715146237587,8,12.450854319910873,15.484923680623353,3.6569619000160394,ECMWF/ERA5_LAND/DAILY_AGGR,2003-05-31,2003-05-01,2003,"{""type"":""Point"",""coordinates"":[-4.02,40.8]}"
0000000000000000001f,36,5,40.8,-4.02,16.68459177017212,2.8665666376182095,4.552193206477613,88.8635657661645,14,13.470536229943741,9.078184127807617,2.379429288769484,ECMWF/ERA5_LAND/DAILY_AGGR,2011-05-31,2011-05-01,2011,"{""type"":""Point"",""coordinates"":[-4.02,40.8]}"
00000000000000000020,37,5,62.62,26.33,11.65961027135154,1.2683809998718278,2.683896024066129,39.31981099602666,8,9.1391614975468,9.489470799763978,2.3018142237772112,ECMWF/ERA5_LAND/DAILY_AGGR,1990-05-31,1990-05-01,1990,"{""type"":""Point"",""coordinates"":[26.330000000000002,62.62]}"
00000000000000000021,38,5,62.62,26.33,3.70651302148417,0.6336528345755938,1.0770132668261754,19.64323787184341,6,10.476676395375268,14.913101832071959,4.827596476405392,ECMWF/ERA5_LAND/DAILY_AGGR,1992-05-31,1992-05-01,1992,"{""type"":""Point"",""coordinates"":[26.330000000000002,62.62]}"
00000000000000000027,44,5,42.35,-76.5,24.81652796268463,5.085045668175849,6.927618178306423,157.63641571345133,18,11.223680996638496,15.983177185058594,4.440050379017865,ECMWF/ERA5_LAND/DAILY_AGGR,2002-05-31,2002-05-01,2002,"{""type"":""Point"",""coordinates"":[-76.5,42.35]}"
00000000000000000028,45,5,44.55,-76.32,17.214018106358253,3.7930201346215324,5.078417497906649,117.58362417326751,15,13.034171881727017,15.45035171508789,4.198879993102514,ECMWF/ERA5_LAND/DAILY_AGGR,1989-05-31,1989-05-01,1989,"{""type"":""Point"",""coordinates"":[-76.32,44.55]}"
00000000000000000042,71,5,-4.32,55.65,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1999-05-31,1999-05-01,1999,"{""type"":""Point"",""coordinates"":[55.65,-4.32]}"
00000000000000000045,74,5,50.18,-98.38,16.00512564073142,2.2136316723610836,4.583619400426176,68.62258184319359,8,10.667912419637064,17.301516215006473,4.4977696691190845,ECMWF/ERA5_LAND/DAILY_AGGR,1994-05-31,1994-05-01,1994,"{""type"":""Point"",""coordinates"":[-98.38,50.18]}"
00000000000000000048,77,5,46.2,7.63,28.049156069755554,3.200961312023581,5.291284501387175,99.22980067273102,20,3.809128431094613,9.556107203165709,2.4483164941813893,ECMWF/ERA5_LAND/DAILY_AGGR,1993-05-31,1993-05-01,1993,"{""type"":""Point"",""coordinates"":[7.629999999999998,46.199999999999996]}"
00000000000000000050,85,5,49.67,10.85,8.790495639686924,0.9042310036291946,2.071058449001133,28.031161112505032,6,15.04444773274086,10.069939931233705,3.387537448433443,ECMWF/ERA5_LAND/DAILY_AGGR,1992-05-31,1992-05-01,1992,"{""type"":""Point"",""coordinates"":[10.85,49.67]}"
00000000000000000051,86,5,49.67,10.85,8.661586044581782,1.927285190668677,2.570285978782439,59.74584091072899,14,13.597156266243251,8.147518157958984,2.136142006339192,ECMWF/ERA5_LAND/DAILY_AGGR,1994-05-31,1994-05-01,1994,"{""type"":""Point"",""coordinates"":[10.85,49.67]}"
00000000000000000052,87,5,49.67,10.85,12.08736002445221,2.089858364971202,3.200810881110315,64.78560931410726,12,12.687448817427464,12.026446660359738,3.385899350646727,ECMWF/ERA5_LAND/DAILY_AGGR,1995-05-31,1995-05-01,1995,"{""type"":""Point"",""coordinates"":[10.85,49.67]}"
00000000000000000053,88,5,49.67,10.85,16.15467965592643,3.3059309479404697,4.226188287431037,102.48385938615456,18,12.075464646534273,13.287718454996764,2.8455763753032217,ECMWF/ERA5_LAND/DAILY_AGGR,1996-05-31,1996-05-01,1996,"{""type"":""Point"",""coordinates"":[10.85,49.67]}"
00000000000000000054,89,5,49.67,10.85,8.655899763105879,1.4655721043253827,2.192634686600959,45.43273523408686,11,13.343390073058446,14.236465454101562,3.76167117896344,ECMWF/ERA5_LAND/DAILY_AGGR,1997-05-31,1997-05-01,1997,"{""type"":""Point"",""coordinates"":[10.85,49.67]}"
00000000000000000055,90,5,59.1,15.25,3.666206436264474,0.5383095011806044,0.9914256201263564,16.687594536598738,6,10.732937831263413,8.85336685180664,2.2150102258384052,ECMWF/ERA5_LAND/DAILY_AGGR,1994-05-31,1994-05-01,1994,"{""type"":""Point"",""coordinates"":[15.25,59.1]}"
00000000000000000056,91,5,59.1,15.25,14.964009461778005,2.1112054800879365,3.997396862165426,65.44736988272604,9,9.265544940579346,17.59920883178711,4.565480990300228,ECMWF/ERA5_LAND/DAILY_AGGR,1995-05-31,1995-05-01,1995,"{""type"":""Point"",""coordinates"":[15.25,59.1]}"
00000000000000000057,92,5,59.1,15.25,26.537163981174672,2.546435105099106,5.1854815253708555,78.93948825807229,12,8.256026327481855,12.880043665568053,3.1017134828124053,ECMWF/ERA5_LAND/DAILY_AGGR,1996-05-31,1996-05-01,1996,"{""type"":""Point"",""coordinates"":[15.25,59.1]}"
00000000000000000058,93,5,59.1,15.25,27.04411745071411,2.92644589657377,5.823036327233989,90.71982279378688,14,9.123288111532906,9.166706085205078,2.2583550717031815,ECMWF/ERA5_LAND/DAILY_AGGR,1997-05-31,1997-05-01,1997,"{""type"":""Point"",""coordinates"":[15.25,59.1]}"
00000000000000000059,94,5,59.1,15.25,8.245000243181977,1.403670473398772,2.2389811717968913,43.51378467536193,10,11.136661681308565,11.097546895345033,3.1168399157809117,ECMWF/ERA5_LAND/DAILY_AGGR,1998-05-31,1998-05-01,1998,"{""type"":""Point"",""coordinates"":[15.25,59.1]}"
0000000000000000005a,95,5,59.17,15.42,4.354184865917432,0.7124451132734253,1.227927188979825,22.085798511476185,6,12.982620103897606,9.54054069519043,3.1420389474212245,ECMWF/ERA5_LAND/DAILY_AGGR,1990-05-31,1990-05-01,1990,"{""type"":""Point"",""coordinates"":[15.420000000000002,59.17000000000001]}"
0000000000000000005b,96,5,59.17,15.42,8.227232308911425,1.3178212844898263,2.105181933838366,40.85245981918462,10,9.202423965290047,10.82590357462567,2.7361933283408915,ECMWF/ERA5_LAND/DAILY_AGGR,1991-05-31,1991-05-01,1991,"{""type"":""Point"",""coordinates"":[15.420000000000002,59.17000000000001]}"
0000000000000000005c,97,5,59.17,15.42,4.893763856063771,0.5911499160245488,1.2000106132744672,18.325647396761013,6,13.73834264201505,15.219673792521178,4.700957514150422,ECMWF/ERA5_LAND/DAILY_AGGR,1992-05-31,1992-05-01,1992,"{""type"":""Point"",""coordinates"":[15.420000000000002,59.17000000000001]}"
0000000000000000005d,98,5,51.45,-0.55,16.59374237050315,2.31651634847609,3.939527857111521,71.81200680275879,15,12.340992720409128,9.056449890136719,2.5554874358296984,ECMWF/ERA5_LAND/DAILY_AGGR,1993-05-31,1993-05-01,1993,"{""type"":""Point"",""coordinates"":[-0.55,51.45]}"
0000000000000000005e,99,5,51.45,-0.55,13.555353879894483,2.507512854108766,3.6111072020587214,77.73289847737175,13,11.191685941142444,6.567975997924805,1.6248789612869314,ECMWF/ERA5_LAND/DAILY_AGGR,1994-05-31,1994-05-01,1994,"{""type"":""Point"",""coordinates"":[-0.55,51.45]}"
0000000000000000005f,100,5,51.45,-0.55,7.446350598911522,1.0112666529116887,1.891916971001241,31.349266240262352,7,12.303339484430152,10.815747578938783,3.155612863588231,ECMWF/ERA5_LAND/DAILY_AGGR,1995-05-31,1995-05-01,1995,"{""type"":""Point"",""coordinates"":[-0.55,51.45]}"
00000000000000000060,101,5,51.45,-0.55,8.545270562080987,1.6811280393507066,2.2726471266882937,52.11496921987191,13,9.277403070593415,11.258663813273131,2.6902319110023543,ECMWF/ERA5_LAND/DAILY_AGGR,1996-05-31,1996-05-01,1996,"{""type"":""Point"",""coordinates"":[-0.55,51.45]}"
00000000000000000061,102,5,51.45,-0.55,7.816813774752518,1.8492274947571867,2.487173030340102,57.32605233747279,12,12.11075818461759,11.834447224934877,2.7604883153116693,ECMWF/ERA5_LAND/DAILY_AGGR,1997-05-31,1997-05-01,1997,"{""type"":""Point"",""coordinates"":[-0.55,51.45]}"
00000000000000000062,103,5,51.45,-0.55,6.608116626637184,0.775699489493595,1.5017676590980706,24.046684174301447,5,13.589188143002112,10.312520980834961,2.6453317517639254,ECMWF/ERA5_LAND/DAILY_AGGR,1998-05-31,1998-05-01,1998,"{""type"":""Point"",""coordinates"":[-0.55,51.45]}"
00000000000000000069,110,5,39.08,-96.58,37.709364295000825,3.713455227400018,8.0997618823656,115.11711204940056,9,17.206524682814102,13.08870569864905,2.804606946725419,ECMWF/ERA5_LAND/DAILY_AGGR,2003-05-31,2003-05-01,2003,"{""type"":""Point"",""coordinates"":[-96.58000000000001,39.08]}"
0000000000000000006a,111,5,39.08,-96.58,31.152886152217008,4.340562851297938,8.051726847629823,134.5574483902361,11,19.699688540222848,16.836072285970033,5.059804782147266,ECMWF/ERA5_LAND/DAILY_AGGR,2004-05-31,2004-05-01,2004,"{""type"":""Point"",""coordinates"":[-96.58000000000001,39.08]}"
0000000000000000006b,112,5,39.08,-96.58,14.530539512634277,1.9839312055840799,4.204798613049914,61.50186737310648,8,18.767776579497987,18.59748649597168,4.7583442775026485,ECMWF/ERA5_LAND/DAILY_AGGR,2005-05-31,2005-05-01,2005,"{""type"":""Point"",""coordinates"":[-96.58000000000001,39.08]}"
0000000000000000006c,113,5,39.08,-96.58,20.298361778259277,2.252040832425061,4.843618721761459,69.81326580517688,9,19.699060202157646,17.55286979675293,5.599302467972398,ECMWF/ERA5_LAND/DAILY_AGGR,2006-05-31,2006-05-01,2006,"{""type"":""Point"",""coordinates"":[-96.58000000000001,39.08]}"
0000000000000000006d,114,5,39.08,-96.58,44.74805371052071,5.7997972864824066,10.479611210685894,179.7937158809546,16,19.57146348030339,8.714080174763978,2.1682156543721223,ECMWF/ERA5_LAND/DAILY_AGGR,2007-05-31,2007-05-01,2007,"{""type"":""Point"",""coordinates"":[-96.58000000000001,39.08]}"
00000000000000000071,118,5,57.28,18.75,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1989-05-31,1989-05-01,1989,"{""type"":""Point"",""coordinates"":[18.750000000000004,57.28000000000001]}"
00000000000000000072,119,5,57.28,18.75,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1990-05-31,1990-05-01,1990,"{""type"":""Point"",""coordinates"":[18.750000000000004,57.28000000000001]}"
00000000000000000073,120,5,57.28,18.75,,,,,,,,,ECMWF/ERA5_LAND/DAILY_AGGR,1991-05-31,1991-05-01,1991,"{""type"":""Point"",""coordinates"":[18.750000000000004,57.28000000000001]}"
00000000000000000074,121,5,74.5,-21.0,0.27194917191764034,0.025551221349539056,0.05880432318993955,0.7920878618357108,0,-7.317401098435904,14.875743865966797,3.6504137044263376,ECMWF/ERA5_LAND/DAILY_AGGR,2003-05-31,2003-05-01,2003,"{""type"":""Point"",""coordinates"":[-21.0,74.5]}"
00000000000000000075,122,5,74.5,-21.0,5.271941423416138,0.3499105222329127,1.0155359505078805,10.847226189220294,3,-9.089490820771884,14.27623494466144,3.1801861978923927,ECMWF/ERA5_LAND/DAILY_AGGR,2007-05-31,2007-05-01,2007,"{""type"":""Point"",""coordinates"":[-21.0,74.5]}"
00000000000000000076,123,5,74.5,-21.0,2.5726795196518992,0.28736173606129645,0.5977232297781624,8.90821381790019,3,-7.536808538949592,14.986555099487305,4.08594531499987,ECMWF/ERA5_LAND/DAILY_AGGR,2008-05-31,2008-05-01,2008,"{""type"":""Point"",""coordinates"":[-21.0,74.5]}"
00000000000000000077,124,5,74.5,-21.0,9.079426527023315,1.0070754027013102,2.0189980668608802,31.219337483740617,9,-4.244335556030247,11.037375768025697,2.8039568043508503,ECMWF/ERA5_LAND/DAILY_AGGR,2009-05-31,2009-05-01,2009,"{""type"":""Point"",""coordinates"":[-21.0,74.5]}"
00000000000000000078,125,5,74.5,-21.0,23.22149276727714,1.5227055579419728,5.0524041626800535,47.203872296201155,4,-5.960771224319272,12.382089614868164,2.913420252569038,ECMWF/ERA5_LAND/DAILY_AGGR,2010-05-31,2010-05-01,2010,"{""type"":""Point"",""coordinates"":[-21.0,74.5]}"
00000000000000000079,126,5,74.5,-21.0,11.337238666214944,0.712871527266401,2.0299929389814966,22.09901734525843,6,-6.751009573987715,9.484663645426394,2.5348896270979107,ECMWF/ERA5_LAND/DAILY_AGGR,2011-05-31,2011-05-01,2011,"{""type"":""Point"",""coordinates"":[-21.0,74.5]}"
00000000000000000080,133,5,37.3,-3.18,20.34842406419557,2.4053641995641604,4.572371536965549,74.56629018648897,10,15.48047253188269,14.294601440429688,3.677199966743095,ECMWF/ERA5_LAND/DAILY_AGGR,2007-05-31,2007-05-01,2007,"{""type"":""Point"",""coordinates"":[-3.18,37.300000000000004]}"
00000000000000000081,134,5,37.3,-3.18,14.07584547996521,2.912376248830934,3.952542824411353,90.28366371375895,14,14.344791133429439,13.083932876586914,3.0503137488540966,ECMWF/ERA5_LAND/DAILY_AGGR,2008-05-31,2008-05-01,2008,"{""type"":""Point"",""coordinates"":[-3.18,37.300000000000004]}"
00000000000000000082,135,5,37.3,-3.18,11.722165346043312,1.3243441972840464,2.8040525788849235,41.054670115805436,7,16.83079412726949,11.063730239868164,2.9231304720519797,ECMWF/ERA5_LAND/DAILY_AGGR,2009-05-31,2009-05-01,2009,"{""type"":""Point"",""coordinates"":[-3.18,37.300000000000004]}"
00000000000000000083,136,5,37.3,-3.18,7.311522960662842,1.143627708092395,2.0629574103227593,35.45245895086424,8,14.415102956628308,14.709149042765318,3.9229009474239356,ECMWF/ERA5_LAND/DAILY_AGGR,2010-05-31,2010-05-01,2010,"{""type"":""Point"",""coordinates"":[-3.18,37.300000000000004]}"
00000000000000000084,137,5,37.3,-3.18,37.32535407783644,3.6672694786693727,7.253512227290561,113.68535383875056,15,16.07609161048809,10.343165715535463,2.6112621502300684,ECMWF/ERA5_LAND/DAILY_AGGR,2011-05-31,2011-05-01,2011,"{""type"":""Point"",""coordinates"":[-3.18,37.300000000000004]}"
0000000000000000008d,146,5,43.93,-71.75,17.81812310218811,2.366400843963295,4.170479893237726,73.35842616286214,15,9.530576652608916,14.51832389831543,2.8340367909774566,ECMWF/ERA5_LAND/DAILY_AGGR,1995-05-31,1995-05-01,1995,"{""type"":""Point"",""coordinates"":[-71.75,43.93]}"
0000000000000000008e,147,5,43.93,-71.75,38.758301988238486,6.307489151791493,10.056845469243862,195.53216370553628,20,9.17368268248858,16.25180753072101,3.6890543582535664,ECMWF/ERA5_LAND/DAILY_AGGR,1996-05-31,1996-05-01,1996,"{""type"":""Point"",""coordinates"":[-71.75,43.93]}"
0000000000000000008f,148,5,43.93,-71.75,15.258505890528795,3.7170822822145606,3.5633443515655077,115.22955074865138,20,6.941510977796352,12.701608022054018,3.119950846663257,ECMWF/ERA5_LAND/DAILY_AGGR,1997-05-31,1997-05-01,1997,"{""type"":""Point"",""coordinates"":[-71.75,43.93]}"
00000000000000000090,149,5,43.93,-71.75,8.879292011158668,1.8256059855723323,2.6649697631537586,56.593785552742304,10,13.585043002713132,10.485373814900697,2.7059570132681317,ECMWF/ERA5_LAND/DAILY_AGGR,1998-05-31,1998-05-01,1998,"{""type"":""Point"",""coordinates"":[-71.75,43.93]}"
00000000000000000091,150,5,43.93,-71.75,17.81812310218811,2.366400843963295,4.170479893237726,73.35842616286214,15,9.530576652608916,14.51832389831543,2.8340367909774566,ECMWF/ERA5_LAND/DAILY_AGGR,1995-05-31,1995-05-01,1995,"{""type"":""Point"",""coordinates"":[-71.75,43.93]}"
00000000000000000092,151,5,43.93,-71.75,38.758301988238486,6.307489151791493,10.056845469243862,195.53216370553628,20,9.17368268248858,16.25180753072101,3.6890543582535664,ECMWF/ERA5_LAND/DAILY_AGGR,1996-05-31,1996-05-01,1996,"{""type"":""Point"",""coordinates"":[-71.75,43.93]}"
00000000000000000098,157,5,39.0,-76.0,42.10343956947327,4.314932183675412,10.443408195036156,133.7628976939378,8,16.59821960285148,12.035783131917299,2.810016475878828,ECMWF/ERA5_LAND/DAILY_AGGR,2008-05-31,2008-05-01,2008,"{""type"":""Point"",""coordinates"":[-76.0,39.0]}"
00000000000000000099,158,5,39.0,-76.0,21.086256502371725,4.260011869748971,6.154937378503932,132.0603679622181,15,17.78813777226276,10.055170059204102,2.8378640907521993,ECMWF/ERA5_LAND/DAILY_AGGR,2009-05-31,2009-05-01,2009,"{""type"":""Point"",""coordinates"":[-76.0,39.0]}"
000000000000000000a0,165,5,35.65,-118.03,1.9103035327816542,0.19317925455702092,0.40953871534908,5.988556891267649,1,18.452200661936136,9.690426508585631,2.5756413572485792,ECMWF/ERA5_LAND/DAILY_AGGR,1997-05-31,1997-05-01,1997,"{""type"":""Point"",""coordinates"":[-118.03000000000004,35.65]}"
000000000000000000a1,166,5,35.65,-118.03,9.199041128056251,1.025640511658955,2.2574668120117267,31.794855861427607,6,10.444609639977918,13.744136810302734,2.814602559458673,ECMWF/ERA5_LAND/DAILY_AGGR,1998-05-31,1998-05-01,1998,"{""type"":""Point"",""coordinates"":[-118.03000000000004,35.65]}"
000000000000000000a2,167,5,35.65,-118.03,1.591309905052185,0.24604022180536017,0.4715054699459072,7.627246875966165,4,14.8282778422038,13.200745900471986,3.38053777032129,ECMWF/ERA5_LAND/DAILY_AGGR,1999-05-31,1999-05-01,1999,"{""type"":""Point"",""coordinates"":[-118.03000000000004,35.65]}"
000000000000000000a3,168,5,35.65,-118.03,2.4694055318832397,0.10267018761338008,0.43761519364925916,3.1827758160147823,1,17.239543615361715,16.710044225056947,4.562191024432169,ECMWF/ERA5_LAND/DAILY_AGGR,2000-05-31,2000-05-01,2000,"{""type"":""Point"",""coordinates"":[-118.03000000000004,35.65]}"
000000000000000000a4,169,5,35.65,-118.03,2.0750343798567883,0.2275126813118972,0.5242159492464471,7.052893120668813,3,19.74581477257515,14.331289927164732,3.1421339064617424,ECMWF/ERA5_LAND/DAILY_AGGR,2001-05-31,2001-05-01,2001,"{""type"":""Point"",""coordinates"":[-118.03000000000004,35.65]}"
000000000000000000a5,170,5,35.65,-118.03,2.15137302865287,0.18262372072736494,0.4780591821444844,5.661335342548313,3,15.540436393983923,17.706914265950502,4.363516186269081,ECMWF/ERA5_LAND/DAILY_AGGR,2002-05-31,2002-05-01,2002,"{""type"":""Point"",""coordinates"":[-118.03000000000004,35.65]}"
000000000000000000a6,171,5,41.77,-79.93,43.69675517081717,7.195523309117529,10.712007748337898,223.06122258264338,18,9.621618504678072,12.409199396769225,2.806625391319737,ECMWF/ERA5_LAND/DAILY_AGGR,1997-05-31,1997-05-01,1997,"{""type"":""Point"",""coordinates"":[-79.93,41.77]}"
000000000000000000a7,172,5,41.77,-79.93,29.379814863148113,4.320947618916835,6.322666912839532,133.9493761864219,15,14.662626192646663,11.893306732177734,3.445718812735765,ECMWF/ERA5_LAND/DAILY_AGGR,2000-05-31,2000-05-01,2000,"{""type"":""Point"",""coordinates"":[-79.93,41.77]}"
000000000000000000a8,173,5,41.77,-79.93,24.756997823658367,3.9617119514372554,6.680680765112507,122.81307049455492,14,14.211976356916555,10.700963973999023,2.7779925196100943,ECMWF/ERA5_LAND/DAILY_AGGR,2001-05-31,2001-05-01,2001,"{""type"":""Point"",""coordinates"":[-79.93,41.77]}"
000000000000000000a9,174,5,41.77,-79.93,34.053260087961945,6.3365240171847175,8.950170762047888,196.43224453272623,17,11.693268425233923,16.25070889790851,4.422618234604513,ECMWF/ERA5_LAND/DAILY_AGGR,2002-05-31,2002-05-01,2002,"{""type"":""Point"",""coordinates"":[-79.93,41.77]}"
000000000000000000b8,189,5,60.42,22.17,6.889445351703216,1.3946080656243138,1.8710934486319002,43.23285003435373,12,9.346009211386423,9.730371475219727,2.698891294641637,ECMWF/ERA5_LAND/DAILY_AGGR,2005-05-31,2005-05-01,2005,"{""type"":""Point"",""coordinates"":[22.17,60.42000000000001]}"
000000000000000000b9,190,5,60.42,22.17,7.5074732303619385,1.3575760396812548,2.2938349636806072,42.0848572301189,10,10.421396181660342,10.921554565429688,2.8167665505696626,ECMWF/ERA5_LAND/DAILY_AGGR,2006-05-31,2006-05-01,2006,"{""type"":""Point"",""coordinates"":[22.17,60.42000000000001]}"
000000000000000000c2,199,5,41.77,-79.93,34.053260087961945,6.3365240171847175,8.950170762047888,196.43224453272623,17,11.693268425233923,16.25070889790851,4.422618234604513,ECMWF/ERA5_LAND/DAILY_AGGR,2002-05-31,2002-05-01,2002,"{""type"":""Point"",""coordinates"":[-79.93,41.77]}"
000000000000000000c3,200,5,41.77,-79.93,29.386231303266896,6.170032301543213,7.0826003797960535,191.2710013478396,20,12.201891261275117,10.623737970987975,2.354034521874609,ECMWF/ERA5_LAND/DAILY_AGGR,2003-05-31,2003-05-01,2003,"{""type"":""Point"",""coordinates"":[-79.93,41.77]}"
000000000000000000c4,201,5,41.77,-79.93,30.480483174322615,7.34440670100305,8.105366796886742,227.67660773109455,24,15.743549847346504,16.831517537434877,4.421764859963205,ECMWF/ERA5_LAND/DAILY_AGGR,2004-05-31,2004-05-01,2004,"{""type"":""Point"",""coordinates"":[-79.93,41.77]}"
000000000000000000c7,204,5,51.9,11.0,14.022111892700195,1.9955722154128857,3.1379402791829105,61.862738677799456,12,14.215397750690443,10.127494812011719,2.7202105512652928,ECMWF/ERA5_LAND/DAILY_AGGR,2003-05-31,2003-05-01,2003,"{""type"":""Point"",""coordinates"":[11.0,51.9]}"
000000000000000000c8,205,5,51.9,11.0,21.0687160491716,2.6831614895248475,4.80855054885346,83.17800617527027,13,11.70927565379812,9.086392084757506,2.479076860596381,ECMWF/ERA5_LAND/DAILY_AGGR,2004-05-31,2004-05-01,2004,"{""type"":""Point"",""coordinates"":[11.0,51.9]}"
000000000000000000c9,206,5,51.9,11.0,14.341625571148597,2.6565249183907818,3.4704751211305296,82.35227247011423,17,12.88064830328831,17.146333694458008,4.918116386317424,ECMWF/ERA5_LAND/DAILY_AGGR,2005-05-31,2005-05-01,2005,"{""type"":""Point"",""coordinates"":[11.0,51.9]}"
000000000000000000ce,211,5,48.68,-113.72,21.672969897508665,4.890768942208333,4.78982351614433,151.61383720845834,26,1.7240937837990615,10.416800181070982,2.5369983635607367,ECMWF/ERA5_LAND/DAILY_AGGR,1996-05-31,1996-05-01,1996,"{""type"":""Point"",""coordinates"":[-113.72000000000001,48.68]}"
000000000000000000cf,212,5,48.68,-113.72,28.14794804032772,3.181136063016395,5.701329817766489,98.61521795350825,16,4.627147108508716,10.868026097615541,2.994486373163847,ECMWF/ERA5_LAND/DAILY_AGGR,1997-05-31,1997-05-01,1997,"{""type"":""Point"",""coordinates"":[-113.72000000000001,48.68]}"
000000000000000000d0,213,5,48.68,-113.72,33.62742066383362,3.7793847139343852,7.232027991575757,117.16092613196594,15,6.845262781778994,10.06273396809894,2.430745274852105,ECMWF/ERA5_LAND/DAILY_AGGR,1998-05-31,1998-05-01,1998,"{""type"":""Point"",""coordinates"":[-113.72000000000001,48.68]}"
