"record_id","Clements_name","family","lat","long","climate_year","breeding_start_month_num","breeding_end_month_num","stored_ndvi","can_first_month","gee_output_present","gee_output_ndvi","missing_coordinates","missing_study_year","missing_start_month","missing_required_input","missing_stored_ndvi","no_valid_pixel_after_masking","missingness_category"
480,"Tyrannus_forficatus","Tyrannidae",34.74,-98.67,2009,4,8,0.330466376,1,TRUE,0.330466375838926,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
481,"Tyrannus_forficatus","Tyrannidae",34.74,-98.67,2010,4,8,0.409392975,1,TRUE,0.409392975391499,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
482,"Tyrannus_forficatus","Tyrannidae",34.74,-98.67,2011,4,8,0.352197399,1,TRUE,0.352197399328859,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
483,"Tyrannus_forficatus","Tyrannidae",34.74,-98.67,2012,4,8,0.524449374,1,TRUE,0.52444937360179,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
484,"Tyrannus_forficatus","Tyrannidae",34.74,-98.67,2013,4,8,0.39062882,1,TRUE,0.390628819910515,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
485,"Tyrannus_forficatus","Tyrannidae",34.74,-98.67,2014,4,8,0.341785145,1,TRUE,0.34178514541387,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
486,"Luscinia_svecica","Muscicapidae",61.4167,8.8667,2013,5,8,0.085330721,1,TRUE,0.0853307205623902,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
487,"Luscinia_svecica","Muscicapidae",61.4167,8.8667,2014,5,8,0.175023806,1,TRUE,0.175023805942083,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
488,"Luscinia_svecica","Muscicapidae",61.4167,8.8667,2015,5,8,0.144432467,1,TRUE,0.144432466567608,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
495,"Cyanistes_caeruleus","Paridae",40.9,-4.0167,2013,4,6,0.518856201,1,TRUE,0.518856201005025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
496,"Ammodramus_savannarum","Passerellidae",39.2311,-75.9819,2005,4,9,0.446541331,1,TRUE,0.446541330582774,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
497,"Ammodramus_savannarum","Passerellidae",39.2311,-75.9819,2006,4,9,0.479091029,1,TRUE,0.479091028547872,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
498,"Ammodramus_savannarum","Passerellidae",39.2311,-75.9819,2007,4,9,0.453217201,1,TRUE,0.453217200865711,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
499,"Ammodramus_savannarum","Passerellidae",39.2311,-75.9819,2008,4,9,0.488048793,1,TRUE,0.488048793192367,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
500,"Ammodramus_savannarum","Passerellidae",39.2311,-75.9819,2009,4,9,0.485094223,1,TRUE,0.48509422343605,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
501,"Tachycineta_albilinea","Hirundinidae",NA,NA,2003,3,6,NA,0,FALSE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"Missing coordinates, study year, or first breeding month"
502,"Cyanistes_caeruleus","Paridae",57.05,18.2833,2009,4,6,0.13578178,1,TRUE,0.135781779550209,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
503,"Cyanistes_caeruleus","Paridae",57.05,18.2833,2010,4,6,0.221321463,1,TRUE,0.221321462501799,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
504,"Cyanistes_caeruleus","Paridae",57.05,18.2833,2011,4,6,0.232294747,1,TRUE,0.232294747459653,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
505,"Cyanistes_caeruleus","Paridae",57.05,18.2833,2012,4,6,0.249296929,1,TRUE,0.249296928656009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
506,"Cyanistes_caeruleus","Paridae",57.05,18.2833,2013,4,6,0.16355425,1,TRUE,0.163554249600465,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
507,"Cyanistes_caeruleus","Paridae",57.05,18.2833,2014,4,6,0.365813722,1,TRUE,0.365813722440146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
508,"Cyanistes_caeruleus","Paridae",57.05,18.2833,2015,4,6,0.316669155,1,TRUE,0.316669154885816,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
509,"Cyanistes_caeruleus","Paridae",57.05,18.2833,2016,4,6,0.325189528,1,TRUE,0.32518952785375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
510,"Ficedula_hypoleuca","Muscicapidae",56.35,84.9333,2005,4,6,0.256793803,1,TRUE,0.256793802505527,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
511,"Rallus_aquaticus","Rallidae",46.91,23.91,2012,5,5,0.639838665,1,TRUE,0.639838665116279,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
512,"Ardea_ibis","Ardeidae",61.3,-22.5,2011,10,12,NA,1,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"No valid pixel after masking"
513,"Myiopsitta_monachus","Psittacidae",41.39,2.17,2017,4,7,0.26081651,1,TRUE,0.260816509715994,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
514,"Myiopsitta_monachus","Psittacidae",41.39,2.17,2018,4,7,0.230729663,1,TRUE,0.230729663447027,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
515,"Cyanistes_caeruleus","Paridae",48.1333,10.8833,2018,3,6,0.435800055,1,TRUE,0.435800054975261,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
516,"Sturnus_vulgaris","Sturnidae",44.6167,-63.5667,2007,4,7,0.350819159,1,TRUE,0.350819159152126,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
517,"Sturnus_vulgaris","Sturnidae",44.6167,-63.5667,2008,4,7,0.367788894,1,TRUE,0.367788893637807,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
518,"Sturnus_vulgaris","Sturnidae",44.6167,-63.5667,2009,4,7,0.317009572,1,TRUE,0.317009571543132,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
519,"Sturnus_vulgaris","Sturnidae",44.6167,-63.5667,2011,4,7,0.352052705,1,TRUE,0.352052705234805,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
520,"Acrocephalus_scirpaceus","Acrocephalidae",21.6,51.5333,2006,5,8,0.090157468,1,TRUE,0.0901574678536103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
521,"Acrocephalus_scirpaceus","Acrocephalidae",21.6,51.5333,2007,5,8,0.090442143,1,TRUE,0.0904421426805143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
522,"Acrocephalus_scirpaceus","Acrocephalidae",21.6,51.5333,2008,5,8,0.08923606,1,TRUE,0.0892360595944609,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
523,"Acrocephalus_scirpaceus","Acrocephalidae",21.6,51.5333,2009,5,8,0.091009044,1,TRUE,0.0910090442631058,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
524,"Acrocephalus_scirpaceus","Acrocephalidae",21.6,51.5333,2010,5,8,0.08073507,1,TRUE,0.0807350704747774,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
525,"Acrocephalus_scirpaceus","Acrocephalidae",21.6,51.5333,2011,5,8,0.080712259,1,TRUE,0.0807122589020772,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
526,"Astur_cooperii","Accipitridae",NA,NA,2011,NA,NA,NA,0,FALSE,NA,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"Missing coordinates, study year, or first breeding month"
527,"Astur_cooperii","Accipitridae",NA,NA,2012,NA,NA,NA,0,FALSE,NA,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"Missing coordinates, study year, or first breeding month"
528,"Astur_cooperii","Accipitridae",NA,NA,2013,NA,NA,NA,0,FALSE,NA,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"Missing coordinates, study year, or first breeding month"
529,"Astur_cooperii","Accipitridae",NA,NA,2014,NA,NA,NA,0,FALSE,NA,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"Missing coordinates, study year, or first breeding month"
530,"Astur_cooperii","Accipitridae",NA,NA,2015,NA,NA,NA,0,FALSE,NA,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"Missing coordinates, study year, or first breeding month"
531,"Astur_cooperii","Accipitridae",NA,NA,2012,NA,NA,NA,0,FALSE,NA,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"Missing coordinates, study year, or first breeding month"
532,"Astur_cooperii","Accipitridae",NA,NA,2013,NA,NA,NA,0,FALSE,NA,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"Missing coordinates, study year, or first breeding month"
533,"Astur_cooperii","Accipitridae",NA,NA,2014,NA,NA,NA,0,FALSE,NA,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"Missing coordinates, study year, or first breeding month"
534,"Astur_cooperii","Accipitridae",NA,NA,2015,NA,NA,NA,0,FALSE,NA,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"Missing coordinates, study year, or first breeding month"
535,"Furnarius_rufus","Furnariidae",-15.76,-47.86,2013,9,11,0.308884346,1,TRUE,0.30888434599768,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
536,"Furnarius_rufus","Furnariidae",-15.76,-47.86,2014,9,11,0.338695347,1,TRUE,0.338695346703369,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
537,"Furnarius_rufus","Furnariidae",-15.76,-47.86,2015,9,11,0.34223956,1,TRUE,0.342239559575305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
538,"Cistothorus_stellaris","Troglodytidae",NA,NA,2016,10,2,NA,0,FALSE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"Missing coordinates, study year, or first breeding month"
539,"Cistothorus_stellaris","Troglodytidae",NA,NA,2017,10,2,NA,0,FALSE,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"Missing coordinates, study year, or first breeding month"
540,"Microspingus_torquatus","Thraupidae",-28.05,-64.25,2008,10,1,0.35412216,1,TRUE,0.35412215980025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
541,"Microspingus_torquatus","Thraupidae",-28.05,-64.25,2009,10,1,0.323503209,1,TRUE,0.3235032091219,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
542,"Microspingus_torquatus","Thraupidae",-28.05,-64.25,2010,10,1,0.392134718,1,TRUE,0.392134718309859,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
543,"Aphrastura_spinicauda","Furnariidae",-30.6333,-71.6667,2012,9,12,0.309725944,1,TRUE,0.309725943802793,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
544,"Aphrastura_spinicauda","Furnariidae",-30.6333,-71.6667,2013,9,12,0.300046425,1,TRUE,0.300046425033025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
545,"Aphrastura_spinicauda","Furnariidae",-30.6333,-71.6667,2014,9,12,0.247380934,1,TRUE,0.247380934321669,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
546,"Aphrastura_spinicauda","Furnariidae",-30.6333,-71.6667,2015,9,12,0.361912153,1,TRUE,0.361912153077056,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
547,"Aphrastura_spinicauda","Furnariidae",-30.6333,-71.6667,2016,9,12,0.328563187,1,TRUE,0.328563186906377,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
548,"Aphrastura_spinicauda","Furnariidae",-30.6333,-71.6667,2017,9,12,0.406380473,1,TRUE,0.406380472957153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
549,"Aphrastura_spinicauda","Furnariidae",-55.0667,-67.6667,2010,10,1,0.47225917,1,TRUE,0.472259170383586,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
550,"Aphrastura_spinicauda","Furnariidae",-55.0667,-67.6667,2011,10,1,0.476772404,1,TRUE,0.476772403725845,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
551,"Aphrastura_spinicauda","Furnariidae",-55.0667,-67.6667,2012,10,1,0.377151439,1,TRUE,0.377151439133879,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
552,"Aphrastura_spinicauda","Furnariidae",-55.0667,-67.6667,2013,10,1,0.456766293,1,TRUE,0.456766292798111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
553,"Aphrastura_spinicauda","Furnariidae",-55.0667,-67.6667,2014,10,1,0.516448484,1,TRUE,0.516448483741322,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
554,"Aphrastura_spinicauda","Furnariidae",-55.0667,-67.6667,2015,10,1,0.386987677,1,TRUE,0.386987677304964,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
555,"Ficedula_hypoleuca","Muscicapidae",40,-3,2016,4,7,0.377586043,1,TRUE,0.377586043194784,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
556,"Ficedula_hypoleuca","Muscicapidae",40,-3,2017,4,7,0.387932707,1,TRUE,0.387932706805216,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
557,"Ficedula_hypoleuca","Muscicapidae",40,-3,2015,4,7,0.378981056,1,TRUE,0.378981056438468,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
558,"Ficedula_hypoleuca","Muscicapidae",40,-3,2016,4,7,0.377586043,1,TRUE,0.377586043194784,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
559,"Ficedula_hypoleuca","Muscicapidae",40,-3,2017,4,7,0.387932707,1,TRUE,0.387932706805216,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
568,"Calonectris_leucomelas","Procellariidae",39.4,141.99,2014,4,11,0.312677501,1,TRUE,0.312677500893176,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
569,"Calonectris_leucomelas","Procellariidae",39.4,141.99,2015,4,11,0.387617013,1,TRUE,0.387617012810559,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
570,"Calonectris_leucomelas","Procellariidae",39.4,141.99,2016,4,11,0.337978581,1,TRUE,0.33797858113354,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
571,"Sicalis_flaveola","Thraupidae",-35.5667,-58.0167,2013,10,3,0.612676954,1,TRUE,0.612676954162976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
572,"Sicalis_flaveola","Thraupidae",-35.5667,-58.0167,2014,10,3,0.633955525,1,TRUE,0.633955524800708,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
573,"Sicalis_flaveola","Thraupidae",-35.5667,-58.0167,2015,10,3,0.589484422,1,TRUE,0.589484422054915,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
574,"Petronia_petronia","Passeridae",40.9,-4.0167,2001,NA,NA,NA,0,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"Missing coordinates, study year, or first breeding month"
575,"Petronia_petronia","Passeridae",40.9,-4.0167,2016,NA,NA,NA,0,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"Missing coordinates, study year, or first breeding month"
576,"Petronia_petronia","Passeridae",40.9,-4.0167,2017,NA,NA,NA,0,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"Missing coordinates, study year, or first breeding month"
577,"Petronia_petronia","Passeridae",40.9,-4.0167,2018,NA,NA,NA,0,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"Missing coordinates, study year, or first breeding month"
578,"Alcedo_atthis","Alcedinidae",47.9919,17.3367,2016,3,9,0.348009137,1,TRUE,0.348009136893912,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
579,"Alcedo_atthis","Alcedinidae",47.9919,17.3367,2017,3,9,0.31370159,1,TRUE,0.313701590411958,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
580,"Alcedo_atthis","Alcedinidae",47.9919,17.3367,2018,3,9,0.343714168,1,TRUE,0.343714167881881,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
581,"Cistothorus_stellaris","Troglodytidae",-32.6333,-69.3667,2015,10,2,0.12602169,1,TRUE,0.12602169032108,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
582,"Cistothorus_stellaris","Troglodytidae",-32.6333,-69.3667,2016,10,2,0.145582874,1,TRUE,0.145582873756144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
583,"Cistothorus_stellaris","Troglodytidae",-32.6333,-69.3667,2017,10,2,0.155273759,1,TRUE,0.155273759312321,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
584,"Aegithalos_caudatus","Aegithalidae",52.3833,-1.5667,1995,4,5,0.563508044,1,TRUE,0.563508043875685,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
586,"Aegithalos_caudatus","Aegithalidae",52.3833,-1.5667,1997,4,5,0.616827664,1,TRUE,0.616827663638678,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
587,"Aegithalos_caudatus","Aegithalidae",52.3833,-1.5667,1998,4,5,0.580357287,1,TRUE,0.580357287328971,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
588,"Aegithalos_caudatus","Aegithalidae",52.3833,-1.5667,1999,4,5,0.592807755,1,TRUE,0.592807754619863,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
589,"Aegithalos_caudatus","Aegithalidae",52.3833,-1.5667,2000,4,5,0.569885188,1,TRUE,0.56988518780123,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
590,"Aegithalos_caudatus","Aegithalidae",52.3833,-1.5667,2001,4,5,0.5014,1,TRUE,0.5014,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
591,"Aegithalos_caudatus","Aegithalidae",52.3833,-1.5667,2002,4,5,0.615972387,1,TRUE,0.615972386571381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
592,"Aegithalos_caudatus","Aegithalidae",52.3833,-1.5667,2003,4,5,0.560313333,1,TRUE,0.56031333305634,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
593,"Aegithalos_caudatus","Aegithalidae",52.3833,-1.5667,2004,4,5,0.62453761,1,TRUE,0.624537610104703,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
594,"Aegithalos_caudatus","Aegithalidae",52.3833,-1.5667,2005,4,5,0.559734797,1,TRUE,0.55973479724115,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
595,"Aegithalos_caudatus","Aegithalidae",52.3833,-1.5667,2006,4,5,0.561111837,1,TRUE,0.561111837142223,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
596,"Aegithalos_caudatus","Aegithalidae",52.3833,-1.5667,2007,4,5,0.587352485,1,TRUE,0.58735248462689,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
597,"Aegithalos_caudatus","Aegithalidae",52.3833,-1.5667,2008,4,5,0.561693158,1,TRUE,0.561693158428758,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
598,"Aegithalos_caudatus","Aegithalidae",52.3833,-1.5667,2009,4,5,0.589597191,1,TRUE,0.589597191291341,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
599,"Aegithalos_caudatus","Aegithalidae",52.3833,-1.5667,2010,4,5,0.569680451,1,TRUE,0.569680451221539,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
600,"Aegithalos_caudatus","Aegithalidae",52.3833,-1.5667,2011,4,5,0.610422141,1,TRUE,0.610422141432607,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
601,"Aegithalos_caudatus","Aegithalidae",52.3833,-1.5667,2012,4,5,0.617464152,1,TRUE,0.61746415157055,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
602,"Aegithalos_caudatus","Aegithalidae",52.3833,-1.5667,2013,4,5,0.455984596,1,TRUE,0.455984596479195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
603,"Aegithalos_caudatus","Aegithalidae",52.3833,-1.5667,2014,4,5,0.615687286,1,TRUE,0.615687286022935,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
604,"Aegithalos_caudatus","Aegithalidae",52.3833,-1.5667,2015,4,5,0.609605451,1,TRUE,0.609605451221539,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
605,"Malurus_lamberti","Maluridae",-27.2667,152.6833,2014,8,1,0.588293558,1,TRUE,0.58829355776217,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
606,"Malurus_lamberti","Maluridae",-27.2667,152.6833,2015,9,2,0.624640288,1,TRUE,0.624640288205377,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
607,"Malurus_lamberti","Maluridae",-27.2667,152.6833,2016,10,3,0.604753391,1,TRUE,0.60475339065149,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
608,"Malurus_lamberti","Maluridae",-27.2667,152.6833,2017,11,4,0.62299492,1,TRUE,0.6229949200775,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
609,"Poecile_cinctus","Paridae",69.4667,-29.8333,2013,6,6,NA,1,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"No valid pixel after masking"
610,"Poecile_cinctus","Paridae",69.4667,-29.8333,2014,6,6,NA,1,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"No valid pixel after masking"
611,"Poecile_cinctus","Paridae",69.4667,-29.8333,2015,6,6,NA,1,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"No valid pixel after masking"
612,"Poecile_cinctus","Paridae",69.4667,-29.8333,2016,6,6,NA,1,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"No valid pixel after masking"
613,"Poecile_cinctus","Paridae",69.4667,-29.8333,2017,6,6,NA,1,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"No valid pixel after masking"
614,"Poecile_cinctus","Paridae",69.4667,-29.8333,2018,6,6,NA,1,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"No valid pixel after masking"
615,"Passer_ammodendri","Passeridae",40.3667,96.2333,2014,NA,NA,NA,0,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"Missing coordinates, study year, or first breeding month"
616,"Lanius_isabellinus","Laniidae",40.3667,96.2333,2012,NA,NA,NA,0,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"Missing coordinates, study year, or first breeding month"
617,"Lanius_isabellinus","Laniidae",40.3667,96.2333,2013,NA,NA,NA,0,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"Missing coordinates, study year, or first breeding month"
618,"Lanius_isabellinus","Laniidae",40.3667,96.2333,2014,NA,NA,NA,0,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"Missing coordinates, study year, or first breeding month"
619,"Spheniscus_magellanicus","Spheniscidae",-47.75,-65.8833,2010,9,4,0.126049152,1,TRUE,0.126049151811386,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
620,"Spheniscus_magellanicus","Spheniscidae",-47.75,-65.8833,2011,9,4,0.087307373,1,TRUE,0.0873073731535003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
623,"Fratercula_arctica","Alcidae",67.43,11.88,2003,6,7,NA,1,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"No valid pixel after masking"
624,"Fratercula_arctica","Alcidae",67.43,11.88,2004,6,7,0.03895,1,TRUE,0.03895,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
625,"Prinia_flaviventris","Cisticolidae",23.65,107.0667,2013,5,7,0.428465989,1,TRUE,0.428465989371679,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
626,"Gallinula_chloropus","Rallidae",52.63,-0.27,1991,3,7,0.423488577,1,TRUE,0.423488577443857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
627,"Gallinula_chloropus","Rallidae",52.63,-0.27,1992,3,7,0.392227586,1,TRUE,0.392227586206897,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
636,"Stipiturus_malachurus","Maluridae",-38.38,141.6,2000,8,3,NA,1,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"No valid pixel after masking"
637,"Stipiturus_malachurus","Maluridae",-38.38,141.6,2001,8,3,0.643803208,1,TRUE,0.643803208440999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
638,"Stipiturus_malachurus","Maluridae",-38.38,141.6,2002,8,3,0.519066124,1,TRUE,0.519066123882503,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
639,"Periparus_ater","Paridae",59.9833,10.6,1989,4,7,0.223199439,1,TRUE,0.223199439383321,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
640,"Morus_serrator","Sulidae",-39.6333,177.0833,2005,11,12,0.602023319,1,TRUE,0.602023319395304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
641,"Troglodytes_aedon","Troglodytidae",42.4686,-76.4492,2009,4,8,0.389026978,1,TRUE,0.38902697781704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
645,"Ardea_ibis","Ardeidae",-22.5,-47.5833,2011,10,12,0.344531782,1,TRUE,0.344531781639004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"NDVI available"
