system:index,can_first_month,can_full_season,end_month,id,lat,lon,ndvi_first_month_median_30km,ndvi_full_season_median_30km,record_id,scientific_name,start_month,year,.geo
000000000000000001e1,1,1,8,648Roeder2019,34.74,-98.67,0.352197399328859,0.4120302125279641,482,Tyrannus_forficatus,4,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e2,1,1,8,648Roeder2019,34.74,-98.67,0.5244493736017897,0.42898069630872465,483,Tyrannus_forficatus,4,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e3,1,1,8,648Roeder2019,34.74,-98.67,0.39062881991051457,0.44647476845637585,484,Tyrannus_forficatus,4,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e4,1,1,8,648Roeder2019,34.74,-98.67,0.3417851454138703,0.40789497762863525,485,Tyrannus_forficatus,4,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e8,1,1,8,507Roeder2022,34.75,-98.5833,0.3434697562650188,0.49363375956284156,489,Tyrannus_forficatus,4,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e9,1,1,8,507Roeder2022,34.75,-98.5833,0.42048662295081957,0.48987599453551905,490,Tyrannus_forficatus,4,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ea,1,1,8,507Roeder2022,34.75,-98.5833,0.35678191803278686,0.4164653224043715,491,Tyrannus_forficatus,4,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001eb,1,1,8,507Roeder2022,34.75,-98.5833,0.5361118524590164,0.45375826229508187,492,Tyrannus_forficatus,4,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ec,1,1,8,507Roeder2022,34.75,-98.5833,0.40500868306010923,0.46033047431693974,493,Tyrannus_forficatus,4,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ed,1,1,8,507Roeder2022,34.75,-98.5833,0.35152396174863376,0.42309075956284137,494,Tyrannus_forficatus,4,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000280,1,1,8,573LaBarbera2017,42.4686,-76.4492,0.38902697781703954,0.7072251570475067,641,Troglodytes_aedon,4,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,1,1,8,235Peters2003,48.62,-99.08,0.21845262637164942,0.4857169185105236,7,Anas_strepera,5,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,1,1,8,366Minias2014,51.73,18.63,0.589165188273945,0.5534411759750657,17,Chlidonias_hybrida,5,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b,1,1,8,105Neuman2007,42.35,-76.5,0.6312133287428685,0.7349387123745819,44,Hirundo_rustica,5,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c,1,1,8,184Smith1991,44.55,-76.32,0.573357047393365,0.6570199383886255,45,Hirundo_rustica,5,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000091,1,1,8,325Webster2001,43.93,-71.75,0.4901166095219435,0.7792569210423202,146,Dendroica_caerulescens,5,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000092,1,1,8,325Webster2001,43.93,-71.75,0.5668339292711602,0.7631041046238244,147,Dendroica_caerulescens,5,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000093,1,1,8,325Webster2001,43.93,-71.75,0.4968392319749215,0.7833315487852668,148,Dendroica_caerulescens,5,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000094,1,1,8,325Webster2001,43.93,-71.75,0.6988472913401252,0.722556568377743,149,Dendroica_caerulescens,5,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000095,1,1,8,180Chuang1999,43.93,-71.75,0.4901166095219435,0.7792569210423202,150,Dendroica_caerulescens,5,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000096,1,1,8,180Chuang1999,43.93,-71.75,0.5668339292711602,0.7631041046238244,151,Dendroica_caerulescens,5,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009c,1,1,8,441Ryder2012,39.0,-76.0,0.5781438888309521,0.6291644644334159,157,Dumetella_carolinensis,5,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009d,1,1,8,441Ryder2012,39.0,-76.0,0.6046004906098333,0.634437624069479,158,Dumetella_carolinensis,5,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a4,1,1,8,450Pearson2006,35.65,-118.03,0.2406164199265182,0.23082774746055748,165,Empidonax_traillii,5,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a5,1,1,8,450Pearson2006,35.65,-118.03,0.27599647719904896,0.26380186405878525,166,Empidonax_traillii,5,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a6,1,1,8,450Pearson2006,35.65,-118.03,0.25159394856278355,0.2400107931705207,167,Empidonax_traillii,5,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a7,1,1,8,450Pearson2006,35.65,-118.03,0.24143116974908702,0.23177449391254235,168,Empidonax_traillii,5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a8,1,1,8,450Pearson2006,35.65,-118.03,0.2532209260860168,0.24441247028312077,169,Empidonax_traillii,5,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a9,1,1,8,450Pearson2006,35.65,-118.03,0.2285323319645558,0.22337085944816654,170,Empidonax_traillii,5,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000127,1,1,8,1Dolan2000,43.0,-119.0,0.29791847995328924,0.26441199396652393,296,Tyrannus_tyrannus,5,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000128,1,1,8,1Dolan2000,43.0,-119.0,0.31958837582717015,0.2717055752886986,297,Tyrannus_tyrannus,5,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000129,1,1,8,1Dolan2000,43.0,-119.0,0.26413887699493965,0.25361461171662125,298,Tyrannus_tyrannus,5,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012d,1,1,8,143MacDougall-Shackleton2002,38.57,-119.03,0.26159543652978096,0.25863990108487567,302,Zonotrichia_leucophrys,5,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012e,1,1,8,143MacDougall-Shackleton2002,38.57,-119.03,0.2456006886126974,0.26710204211869826,303,Zonotrichia_leucophrys,5,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000012f,1,1,8,143MacDougall-Shackleton2002,38.57,-119.03,0.2540623962986599,0.2517604233141885,304,Zonotrichia_leucophrys,5,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000133,1,1,8,51Leisler2000,53.33,22.67,0.5418482492084188,0.5812437530463038,308,Acrocephalus_paludicola,5,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000134,1,1,8,51Leisler2000,53.33,22.67,0.5307267952883836,0.6339968440292447,309,Acrocephalus_paludicola,5,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000135,1,1,8,51Leisler2000,53.33,22.67,0.5710803879530373,0.602101283509342,310,Acrocephalus_paludicola,5,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000163,1,1,8,2Jacobs2015,35.88,-106.03,0.2738010579678201,0.283859582323121,356,Sialia_mexicana,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000164,1,1,8,2Jacobs2015,35.88,-106.03,0.25204668834031296,0.2545723220189552,357,Sialia_mexicana,5,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000165,1,1,8,2Jacobs2015,35.88,-106.03,0.2720245040775844,0.2687783832929248,358,Sialia_mexicana,5,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000176,1,1,8,205Stewart2015,35.0,-83.0,0.7386900087164959,0.752833836347788,375,Passer_domesticus,5,2004,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000185,1,1,8,120Westneat1990,35.88,-79.02,0.6396240424600571,0.6276308086852457,390,Passerina_cyanea,5,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e5,1,1,8,652Sætre2018,61.4167,8.8667,0.08533072056239017,0.5398998469653554,486,Luscinia_svecica,5,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e6,1,1,8,652Sætre2018,61.4167,8.8667,0.1750238059420835,0.4256630183126227,487,Luscinia_svecica,5,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e7,1,1,8,652Sætre2018,61.4167,8.8667,0.14443246656760772,0.5476799589736914,488,Luscinia_svecica,5,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000207,1,1,8,493Hałupka2024,21.6,51.5333,0.09015746785361026,0.0874513643669634,520,Acrocephalus_scirpaceus,5,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000208,1,1,8,493Hałupka2024,21.6,51.5333,0.09044214268051433,0.09003519081767226,521,Acrocephalus_scirpaceus,5,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000209,1,1,8,493Hałupka2024,21.6,51.5333,0.08923605959446092,0.09060959961259478,522,Acrocephalus_scirpaceus,5,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020a,1,1,8,493Hałupka2024,21.6,51.5333,0.09100904426310583,0.09057554401582588,523,Acrocephalus_scirpaceus,5,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020b,1,1,8,493Hałupka2024,21.6,51.5333,0.08073507047477742,0.07874804370672599,524,Acrocephalus_scirpaceus,5,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020c,1,1,8,493Hałupka2024,21.6,51.5333,0.08071225890207716,0.08079958632129904,525,Acrocephalus_scirpaceus,5,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,1,1,8,233Lifjeld2005,77.0,15.37,0.021,0.05010618116740088,5,Alle_alle,6,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000166,1,1,8,377Lanctot1997,70.2,-148.25,0.1624188256048387,0.2624156739953145,359,Tryngites_subruficollis,6,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000167,1,1,8,377Lanctot1997,70.2,-148.25,0.16052015670180025,0.3168534317510788,360,Tryngites_subruficollis,6,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ac,1,1,9,156van Rooij2016,-15.55,128.0,0.27140774404304374,0.21883791369276373,429,Poephila_acuticauda,3,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ad,1,1,9,156van Rooij2016,-15.55,128.0,0.29280351012042016,0.22230407912716704,430,Poephila_acuticauda,3,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ae,1,1,9,156van Rooij2016,-15.55,128.0,0.2659307075223566,0.19883181014604145,431,Poephila_acuticauda,3,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000241,1,1,9,596Cepková2022,47.9919,17.3367,0.3480091368939117,0.5042565803864382,578,Alcedo_atthis,3,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000242,1,1,9,596Cepková2022,47.9919,17.3367,0.3137015904119577,0.44273158038643784,579,Alcedo_atthis,3,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000243,1,1,9,596Cepková2022,47.9919,17.3367,0.34371416788188114,0.4590827982592051,580,Alcedo_atthis,3,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ec,1,1,9,131Kudernatsch2010,49.5,8.17,0.47353587350959053,0.5383273544150682,237,Oenanthe_oenanthe,4,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ed,1,1,9,131Kudernatsch2010,49.5,8.17,0.4097189668174962,0.5332982201486091,238,Oenanthe_oenanthe,4,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ef,1,1,9,666Danner2018,39.2311,-75.9819,0.4465413305827743,0.5784509481603626,496,Grasshopper_Sparrows,4,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f0,1,1,9,666Danner2018,39.2311,-75.9819,0.47909102854787167,0.6041305884777903,497,Grasshopper_Sparrows,4,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f1,1,1,9,666Danner2018,39.2311,-75.9819,0.45321720086571143,0.5941722353911159,498,Grasshopper_Sparrows,4,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f2,1,1,9,666Danner2018,39.2311,-75.9819,0.488048793192367,0.5773025765227247,499,Grasshopper_Sparrows,4,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f3,1,1,9,666Danner2018,39.2311,-75.9819,0.48509422343605046,0.5995133721529421,500,Grasshopper_Sparrows,4,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026c,1,1,9,131Kudernatsch2010,49.5,8.17,0.47353587350959053,0.5383273544150682,621,Oenanthe_oenanthe,4,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026d,1,1,9,131Kudernatsch2010,49.5,8.17,0.4097189668174962,0.5332982201486091,622,Oenanthe_oenanthe,4,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000279,1,1,9,131Kudernatsch2010,49.5,8.17,0.47353587350959053,0.5383273544150682,634,Oenanthe_oenanthe,4,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027a,1,1,9,131Kudernatsch2010,49.5,8.17,0.4097189668174962,0.5332982201486091,635,Oenanthe_oenanthe,4,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046,1,1,9,138Richardson2001,-4.32,55.65,,,71,Acrocephalus_sechellensis,5,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d2,1,1,9,136Benson2002,48.68,-113.72,0.1680855923435075,0.4867192266235517,211,Lagopus_leucura,5,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d3,1,1,9,136Benson2002,48.68,-113.72,0.1652515927065027,0.4796554118386778,212,Lagopus_leucura,5,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d4,1,1,9,136Benson2002,48.68,-113.72,0.24125355503164164,0.491696308272703,213,Lagopus_leucura,5,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000,1,1,9,179Gibbs1994,-42.63,148.0614,0.3376219544364509,0.3321076945812808,1,Gallinula_mortierii,7,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,1,1,9,198McLean2000,-43.83,168.88,0.2031241463414634,0.4509387658227847,24,Eudyptes_pachyrhynchus,7,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e,1,1,10,213Bried2010,36.92,-25.17,0.4682,0.4230407114624506,127,Calonectris_diomedea,3,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f,1,1,10,213Bried2010,36.92,-25.17,,0.5463339108910891,128,Calonectris_diomedea,3,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,1,1,10,208Swatschek1993,38.0,24.98,0.4215840324763193,0.30643146148308137,26,Falco_eleonorae,5,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000283,1,1,10,673Stermin2026,46.91,23.91,0.639838665116279,0.6142761209302324,644,Rallus_aquaticus,5,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000119,1,1,10,447Burg2006,-54.0,-38.0,,,282,Thalassarche_chrysostoma,10,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011a,1,1,10,447Burg2006,-54.0,-38.0,,,283,Thalassarche_chrysostoma,10,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,1,1,10,362Jouventin2006,-46.42,51.75,0.11438000000000001,0.09506666666666667,22,Diomedea_exulans,11,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000099,1,1,10,302 Jones2012,-46.87,37.68,0.016300000000000002,-0.022993312597200624,154,Diomedea_exulans,11,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009a,1,1,10,302 Jones2012,-46.87,37.68,,-0.031135381026438574,155,Diomedea_exulans,11,2008,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009b,1,1,10,302 Jones2012,-46.87,37.68,0.1704,-0.01889245723172629,156,Diomedea_exulans,11,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000237,1,1,11,542Sakao2019,39.4,141.99,0.312677500893176,0.3576776575240919,568,Calonectris_leucomelas,4,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000238,1,1,11,542Sakao2019,39.4,141.99,0.3876170128105589,0.41941501825686617,569,Calonectris_leucomelas,4,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000239,1,1,11,542Sakao2019,39.4,141.99,0.33797858113354035,0.4400996071163825,570,Calonectris_leucomelas,4,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e,1,1,11,249Kraaijeveld2004,-37.55,14.82,,,143,Cygnus_atratus,7,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f,1,1,11,249Kraaijeveld2004,-37.55,14.82,,,144,Cygnus_atratus,7,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090,1,1,11,249Kraaijeveld2004,-37.55,14.82,,,145,Cygnus_atratus,7,2001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015e,1,1,11,451Põldmaa1995,-27.33,152.55,0.419984201619727,0.4040849208267859,351,Manorina_melanocephala,7,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015f,1,1,11,451Põldmaa1995,-27.33,152.55,0.367494040855796,0.36649445787501506,352,Manorina_melanocephala,7,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000216,1,1,11,518Diniz2019,-15.76,-47.86,0.30888434599767967,0.3794901953073796,535,Furnarius_rufus,9,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000217,1,1,11,518Diniz2019,-15.76,-47.86,0.33869534670336865,0.34503031196749234,536,Furnarius_rufus,9,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000218,1,1,11,518Diniz2019,-15.76,-47.86,0.3422395595753047,0.34759357058592216,537,Furnarius_rufus,9,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011b,1,1,11,447Burg2006,-54.0,-38.0,,,284,Thalassarche_melanophrys,10,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011c,1,1,11,447Burg2006,-54.0,-38.0,,,285,Thalassarche_melanophrys,10,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,1,1,11,362Jouventin2006,-49.25,69.53,0.08343333333333335,0.16586802894016428,23,Diomedea_exulans,12,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044,1,1,12,71Eikenaar2013,-0.12,-77.92,,0.7135477011494252,69,Zonotrichia_capensis,1,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bd,1,1,12,310Schwartz1999,-15.37,-75.2,0.012059321705426361,0.043552642181326685,446,Spheniscus_humboldti,3,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d,1,1,12,100Kimwele2002,-1.4,36.8,0.407494625407166,0.3308968617021276,78,Struthio_camelus,7,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e,1,1,12,128Green2002,-35.27,149.1,0.4368719079897769,0.4952549422158017,79,Acanthiza_pusilla,7,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f,1,1,12,128Green2002,-35.27,149.1,0.39803242582509174,0.48071855206134023,80,Acanthiza_pusilla,7,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050,1,1,12,128Green2002,-35.27,149.1,0.387793054783865,0.4516421324591623,81,Acanthiza_pusilla,7,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000116,1,1,12,405Griffith2010,-31.08,142.7,0.28211336633663364,0.22244579693263442,279,Taeniopygia_guttata,8,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000117,1,1,12,405Griffith2010,-31.08,142.7,0.2604228188701224,0.20830455348476026,280,Taeniopygia_guttata,8,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000118,1,1,12,405Griffith2010,-31.08,142.7,0.2570254863133372,0.21336083576004664,281,Taeniopygia_guttata,8,2007,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047,1,1,12,299de L. Brooke1995,-24.38,-128.32,,,72,Acrocephalus_vaughani,9,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d7,1,1,12,644Johnson2018,-34.35,139.4833,0.34620465077970564,0.29117727597188664,472,Malurus_lamberti,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d8,1,1,12,644Johnson2018,-34.35,139.4833,0.34835247089830873,0.29588854601361736,473,Malurus_lamberti,9,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d9,1,1,12,644Johnson2018,-34.35,139.4833,0.36521657698220955,0.30147565341533045,474,Malurus_lamberti,9,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001da,1,1,12,644Johnson2018,-34.35,139.4833,0.33453237974961564,0.2886086646167362,475,Malurus_lamberti,9,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021e,1,1,12,560Botero2020,-30.6333,-71.6667,0.3097259438027926,0.27649342490587087,543,Aphrastura_spinicauda,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021f,1,1,12,560Botero2020,-30.6333,-71.6667,0.30004642503302503,0.24406381029174604,544,Aphrastura_spinicauda,9,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000220,1,1,12,560Botero2020,-30.6333,-71.6667,0.2473809343216686,0.20463154371775208,545,Aphrastura_spinicauda,9,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000221,1,1,12,560Botero2020,-30.6333,-71.6667,0.3619121530770557,0.3415044438459466,546,Aphrastura_spinicauda,9,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000222,1,1,12,560Botero2020,-30.6333,-71.6667,0.3285631869063772,0.23320157605552347,547,Aphrastura_spinicauda,9,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000223,1,1,12,560Botero2020,-30.6333,-71.6667,0.40638047295715285,0.32379382823641256,548,Aphrastura_spinicauda,9,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,1,1,12,64Clair1995,-54.5,158.95,,0.2152,25,Eudyptes_schlegeli,10,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000158,1,1,12,326Webster2004,-34.33,139.03,0.5714539874199707,0.43079144670335834,345,Malurus_splendens,10,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000159,1,1,12,326Webster2004,-34.33,139.03,0.5448265472312703,0.2925037178479164,346,Malurus_splendens,10,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015a,1,1,12,326Webster2004,-34.33,139.03,0.5211312254296304,0.33874537796248466,347,Malurus_splendens,10,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015b,1,1,12,326Webster2004,-34.33,139.03,0.5898379422666516,0.41452747950129154,348,Malurus_splendens,10,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015c,1,1,12,326Webster2004,-34.33,139.03,0.526433971694934,0.3186311636527012,349,Malurus_splendens,10,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015d,1,1,12,326Webster2004,-34.33,139.03,0.47723715601482636,0.26608812198135456,350,Malurus_splendens,10,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000168,1,1,12,326Webster2004,-34.35,139.5,0.35338205817782664,0.3045844017563118,361,Malurus_splendens,10,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000169,1,1,12,326Webster2004,-34.35,139.5,0.33755558177826567,0.2791342480790341,362,Malurus_splendens,10,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016a,1,1,12,326Webster2004,-34.35,139.5,0.3261129912184413,0.30349977497255776,363,Malurus_splendens,10,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016b,1,1,12,326Webster2004,-34.35,139.5,0.3366292371020858,0.30683757409440165,364,Malurus_splendens,10,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016c,1,1,12,326Webster2004,-34.35,139.5,0.32803491218441283,0.3016380241492866,365,Malurus_splendens,10,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016d,1,1,12,326Webster2004,-34.35,139.5,0.3214015148188804,0.2821949780461032,366,Malurus_splendens,10,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016e,1,1,12,475Wrege1987,-0.37,36.08,0.4176694864410846,0.5281249294980261,367,Melanerpes_formicivorus,10,1982,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016f,1,1,12,475Wrege1987,-0.37,36.08,0.4405600278551533,0.5078317696352287,368,Melanerpes_formicivorus,10,1983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000170,1,1,12,475Wrege1987,-0.37,36.08,0.2564292479108636,0.4089557910197231,369,Melanerpes_formicivorus,10,1984,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ff,1,1,12,674Mino2017,61.3,-22.5,,,512,Bubulcus_ibis,10,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000284,1,1,12,674Mino2017,-22.5,-47.5833,0.34453178163900416,0.4518239002211846,645,Bubulcus_ibis,10,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a,1,1,12,230Martínez2013,-31.67,-62.82,0.5184624160685345,0.5276817376707573,75,Myiopsitta_monachus,11,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027f,1,1,12,569Hauber2018,-39.6333,177.0833,0.6020233193953038,0.5741836925056287,640,Morus_serrator,11,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
